epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_ssim,train_mlw,val_rmse,val_h1,val_ssim,val_mlw
1,4.0100000000000006e-05,0.17914374992251397,0.2082995232194662,0.5794997923076153,0.09931699177250267,0.0004725177381260437,0.3746724560856819,76.09932813644409,0.11512667639181018,0.0006100149767007679,0.4178139790892601,79.47540950775146
2,5e-05,0.20269337631762027,0.209777457639575,0.5862769298255444,0.11031042570248246,0.0006589153133973013,0.39624789357185364,85.15059490203858,0.11442052107304335,0.0006332623470370891,0.4246254488825798,87.63650035858154
3,5e-05,0.616112319752574,0.5274219866842031,0.6338576190173626,0.13333146423101425,0.008254788679914781,0.46694276183843614,94.95819969177246,0.13923298148438334,0.0064973059998010285,0.4221579059958458,97.77905941009521
4,5e-05,0.38492022138088944,0.18166542518883944,0.4888819698244333,0.12193990619853139,0.003894230566220358,0.4551252245903015,93.4772159576416,0.09497612435370684,0.0006477591541624861,0.3620089590549469,86.02757263183594
5,5e-05,0.18359166830778123,0.1760857915505767,0.4804063215851784,0.10086329579353333,0.0006042998622433516,0.35008918344974516,87.2719946861267,0.09315822273492813,0.0006010531651554629,0.3524993881583214,86.66408967971802
6,5e-05,0.17571586221456528,0.15671351552009583,0.4146244190633297,0.09356298185884952,0.0006232189527509036,0.33994621187448504,88.71464738845825,0.0805560452863574,0.0006334361587505555,0.2965710759162903,92.08918190002441
7,5e-05,0.1456649656407535,0.13243800960481167,0.3240615092217922,0.07156759449280799,0.0006019574735546485,0.2933299675583839,89.69436721801758,0.06365386256948113,0.0005988573911963613,0.2589418366551399,87.06620407104492
8,5e-05,0.14568455386906862,0.14680444356054068,0.35409740544855595,0.07052195593714713,0.000577009293010633,0.30874754339456556,88.22609815597534,0.07205410860478878,0.0006702769878756953,0.2749098762869835,91.73050785064697
9,5e-05,0.12745864186435937,0.11337175220251083,0.2758684204891324,0.05908367065712809,0.0006274516248595319,0.2466825857758522,88.49732275009156,0.05350435362197459,0.0005559854798775632,0.2137874886393547,86.83832120895386
10,5e-05,0.12604722362011672,0.1443920386955142,0.39806130714714527,0.05547726741060614,0.0006963842626646511,0.23833827376365663,87.75754604339599,0.06588967144489288,0.0005263225848466391,0.34790823608636856,87.02379655838013
11,5e-05,0.11508907303214073,0.1082038776949048,0.25968930311501026,0.054012083588168024,0.0005164940464965184,0.23501523584127426,86.50066213607788,0.0492015378549695,0.00044344598791212775,0.24553359299898148,85.05801153182983
12,5e-05,0.11283093057572842,0.12008205708116293,0.27055553533136845,0.05501921735703945,0.0005099460226119845,0.21542940139770508,85.6370111465454,0.05682685156352818,0.0005956218810752034,0.2231607362627983,88.03929424285889
13,5e-05,0.12158158868551254,0.09160011541098356,0.2097602654248476,0.05598333016969263,0.0006041783892214881,0.23592891693115234,87.88658361434936,0.03984939958900213,0.00046281147388071986,0.19073427468538284,85.51352882385254
14,5e-05,0.1118545863777399,0.11926345154643059,0.26300610788166523,0.05026283822953701,0.0005505430068296846,0.22709730863571168,86.47808523178101,0.05317821423523128,0.0006266522068472113,0.23168417811393738,87.53724718093872
15,5e-05,0.09240823425352573,0.11143745109438896,0.27006281819194555,0.04134550523012877,0.0005083294792711968,0.1709750324487686,84.44570960998536,0.052984858164563775,0.00046693523199792253,0.23403886705636978,84.71755790710449
16,5e-05,0.10104153146967292,0.07991143129765987,0.19254530500620604,0.048296158807352184,0.0004292348652597866,0.20855751484632493,83.09027318954467,0.03592949127778411,0.00041736745879461523,0.15409043431282043,81.97366523742676
17,5e-05,0.0787468303926289,0.08262281678617,0.1967924227938056,0.034296384826302526,0.0004137582813200424,0.15841687470674515,82.75100536346436,0.03991826460696757,0.00043016477775381645,0.1413087621331215,83.86887884140015
18,5e-05,0.0835487044416368,0.07838592771440744,0.17826062627136707,0.039454584405757484,0.0004058319371324615,0.15868348330259324,81.90264778137207,0.036587799433618784,0.0003864890668410226,0.14982450008392334,81.31748104095459
19,5e-05,0.08612891621887683,0.08313724445179105,0.18429049104452133,0.03967134433332831,0.00042535495995252857,0.16793214976787568,81.46767797470093,0.03795527038164437,0.00045320368280954426,0.1501452550292015,81.42195892333984
20,5e-05,0.08168312753550708,0.060975708765909076,0.13061201479285955,0.03597510866820812,0.00045289498866623034,0.1537551239132881,81.73042221069336,0.025520367198623717,0.00037597383925458416,0.11104432493448257,80.52173662185669
21,5e-05,0.06596315749920904,0.06464297836646438,0.15096952859312296,0.02812132255639881,0.00037287797222234075,0.12798624038696288,79.91098165512085,0.02950348739977926,0.0003609135073929792,0.11395876854658127,79.23621606826782
22,5e-05,0.0686041509732604,0.06651205173693597,0.14614559058099985,0.03182555041275918,0.0003684817189423484,0.12236342281103134,79.15059471130371,0.03162830451037735,0.00033509302647871664,0.12086064368486404,78.6284408569336
23,5e-05,0.06234864792786539,0.06202299473807216,0.1439587390050292,0.02715599925722927,0.0003505991495330818,0.11775127500295639,79.16347846984863,0.0270445269998163,0.00032844821726030204,0.12370703369379044,78.30512046813965
24,5e-05,0.07721486724913121,0.10023545101284981,0.20843964628875256,0.036300755105912685,0.00035542210844141664,0.15428670942783357,79.24528036117553,0.04887173534370959,0.000531295654582209,0.16532623022794724,79.67076349258423
