epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_ssim,train_mlw,val_rmse,val_h1,val_ssim,val_mlw
1,3.02e-05,0.10997116714560087,0.06969287708125732,0.17420595357815424,0.05106185703678641,0.0004939855849482601,0.22806686287644518,74.0367933177549,0.025682252757251264,0.0004935678057396823,0.12888155583982114,74.43855507179543
2,5e-05,0.06599653676487349,0.06385948963463306,0.15832906500608832,0.02441407624041763,0.00044413789386040685,0.1291704342455046,74.01428135269357,0.02285922338289243,0.0004582992959277127,0.12056867246274595,72.42682217633282
3,5e-05,0.06037201528889458,0.0627438668658336,0.1504189447230763,0.02172916031795238,0.00044821249766907714,0.10821486205236683,72.55876176028072,0.021557506925805853,0.00045332746505866655,0.1234665740860833,73.0857945590549
4,5e-05,0.055960461865549434,0.05485078701197549,0.13529215822617213,0.020072795384442708,0.0004228223729956637,0.09831031602047477,70.86715709813969,0.019579476859006618,0.0004226789716408853,0.09424907437077275,70.35142188178169
5,5e-05,0.05107549415554493,0.049944124499128925,0.12020833274832478,0.01851125725517712,0.0003963967691169783,0.08496265350275957,69.8748925380627,0.017713617553106614,0.0004086916428834094,0.07863949731544212,69.38928047462745
6,5e-05,0.04923431528439925,0.051272697359047555,0.12709926005866792,0.017735039078577902,0.00038864912807813585,0.0804454621286073,69.7115562869914,0.01821557494501273,0.0004027549251387191,0.0861291711418717,69.01973199349862
7,5e-05,0.04869066193557606,0.04999733435472956,0.12342943953695121,0.017558102467716923,0.0003773595067610266,0.08176389143307339,69.00245661715583,0.01783264791385995,0.00040175095141185683,0.08051425668928358,69.29580023871527
8,5e-05,0.048275880846311826,0.047435762181326196,0.11423834273660624,0.0171760819960974,0.0003887174310207143,0.0777595120493837,69.71341014606683,0.01687503049770991,0.0003876862322303404,0.0745094652529116,68.51915098402235
9,5e-05,0.04737547360103437,0.04648877144825679,0.11218640277231182,0.01712663973380605,0.0003775930293382128,0.07579454661163824,68.84333583799865,0.016240971935568033,0.0003815830280671906,0.0744576511559663,67.96557013052481
10,5e-05,0.04651567942382978,0.047869514456639686,0.11627022870160915,0.017067191894136947,0.00035795169680742607,0.07700601544340285,68.35184507090676,0.017031048380045426,0.00038335705861889573,0.07780408532531173,67.99813778347439
11,5e-05,0.04400054839143537,0.04649015016094954,0.11344868817815074,0.015976854572491525,0.00035359165415565005,0.06896073804490237,67.77838596040733,0.016814954369846317,0.0003797529457780776,0.07125032212999131,67.44681721440068
12,4.2824116139070415e-05,0.04580958053093622,0.044874906974534196,0.10833089168976855,0.016494893267016204,0.00037040831382198643,0.07196180740659706,67.71614508050256,0.015918050783651848,0.000373341138479696,0.06859865921515006,67.45518317328559
13,2.5500000000000003e-05,0.04094430519887499,0.04161737284795554,0.09925535799452552,0.014841110500113485,0.00033649401855752055,0.0618566230999376,67.74848481102468,0.014567220401777714,0.0003651845836588176,0.05860615226957533,66.69758068508573
14,8.175883860929588e-06,0.038226469446199646,0.0403198180337333,0.09600198987457487,0.01356744660048991,0.0003319154282126935,0.053755007466012965,66.92844682557812,0.014085874842755773,0.000359327002054636,0.05511728533992061,66.26892110753943
15,1e-06,0.03690107687153351,0.03995176526476388,0.09473917287808878,0.013057530381488828,0.0003247295095153661,0.050713805349302095,65.63727948655644,0.013907545277227958,0.00035841934037139086,0.054155017799801294,66.17314029269748
