epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl
1,4.0100000000000006e-05,0.18299471866339445,0.19889474473893642,0.5423808731138706,0.10163749102503061,0.0004974653973476961,0.0008106320259685162,0.3765596985816956,0.16548997163772583,77.49035081863403,0.527676198631525,199536.33046875,0.47196239046752453,0.7387784607708454,0.5633459202945232,1.6157711893320084,0.10645849676802754,0.000653693388812826,0.0009519298146187793,0.3983438313007355,0.17264358699321747,82.6918683052063,0.5423808731138706,197845.96484375
2,5e-05,0.21707778945565223,0.2275934163480997,0.6344375722110271,0.11780843306332826,0.0006585829414689215,0.0009900530050799717,0.44226805567741395,0.19270987957715988,86.1885154724121,0.6092715051025153,199268.00234375,0.4877771697938442,0.6053979694843292,0.819214079529047,1.5893151313066483,0.12295224238187075,0.0006808656180510297,0.001069014042514027,0.47065258771181107,0.1912791058421135,86.4198431968689,0.6344375722110271,194550.02734375
3,5e-05,0.21206766553223133,0.1919749854132533,0.535788856446743,0.11616731844842434,0.0006726557494403096,0.0010676008903828915,0.41511704176664355,0.1894082561135292,88.00442190170288,0.5984348401427269,204750.7296875,0.5242839343845844,0.5040293652564287,0.47147175669670105,1.7886389940977097,0.10648346552625299,0.0006263943578233011,0.0010695995988498908,0.3611453026533127,0.16376248747110367,87.71368980407715,0.535788856446743,196545.5078125
4,5e-05,0.35035207141190766,0.21464430168271065,0.5806959085166454,0.12722542695701122,0.0032105465747008567,0.007300060227134963,0.417328716814518,0.19586484730243683,95.18194398880004,0.5951991323381662,214810.31171875,0.61467245221138,1.0452800169587135,0.5109332539141178,1.4691589772701263,0.12047544401139021,0.0006640369902015664,0.0011298114550299942,0.4064467325806618,0.1774909570813179,91.95256567001343,0.5806959085166454,214260.037109375
5,5e-05,0.20071317050606013,0.18889375776052475,0.5565003734081984,0.10981948869302868,0.0006157863066619029,0.0010126089706318452,0.40069576948881147,0.17606622129678726,90.65383071899414,0.5636650413274765,203503.651171875,0.5914722587913275,0.8760140314698219,0.4957052506506443,1.4935099855065346,0.10587171465158463,0.0005297704010445159,0.0008779767194937449,0.376890130341053,0.16199280321598053,85.9662561416626,0.5565003734081984,203087.078125
6,5e-05,0.1839999843388796,0.1624167589470744,0.4570550099015236,0.10207302886992693,0.0005465232412461774,0.0009232434869772988,0.36400526762008667,0.16033694595098497,85.95846548080445,0.5186450760811567,210096.206640625,0.49906948395073414,0.6090378649532795,0.522841589525342,1.4694341123104095,0.08781657414510846,0.0005128616940055508,0.0008733041577215772,0.3263806626200676,0.13533882796764374,85.06387996673584,0.4570550099015236,208498.767578125
7,5e-05,0.16030612103641034,0.16712606698274612,0.45275205932557583,0.08692583236843347,0.0005321630000253208,0.0009780120475625154,0.3118142500519753,0.12596626281738282,85.58046951293946,0.453012721426785,210303.569140625,0.50233069434762,0.5011589769273996,0.43721558153629303,1.4021237641572952,0.08644746523350477,0.0005606714967143489,0.0010822130370797822,0.35096682608127594,0.1101008728146553,85.77750158309937,0.45275205932557583,218641.08984375
8,5e-05,0.17273562960326672,0.19639034289866686,0.46463773399591446,0.08820390095934272,0.0006008996486343676,0.0011647297753370367,0.363244953751564,0.10407338589429856,88.43727712631225,0.4691782172769308,210794.8359375,0.5439063645899296,0.5510675758123398,0.44283754006028175,1.3241663426160812,0.09834528947249055,0.000996863378531998,0.002499634156265529,0.32134590297937393,0.11371860653162003,89.21618175506592,0.46463773399591446,189378.22265625
9,5e-05,0.17210363373160362,0.13407122250646353,0.34613052755594254,0.08203914146870375,0.0007561448153865058,0.0016569838837313,0.34838165491819384,0.07748444676399231,91.00523357391357,0.42070338502526283,204676.075390625,0.362853704020381,0.6872336249798536,0.4668366275727749,0.9214889854192734,0.06585340853780508,0.0005454164929687977,0.0009853942865447607,0.27297990769147873,0.059541523456573486,89.27960300445557,0.34613052755594254,203170.658203125
10,5e-05,0.371086742170155,0.14707793667912483,0.38390531949698925,0.09219709113240242,0.00451212934749492,0.01212265357717115,0.35522117018699645,0.08698389828205108,94.09309682846069,0.4657371938228607,221367.620703125,0.4529952369630337,0.5353639330714941,0.5421481244266033,0.9828574955463409,0.07152034621685743,0.0005467665723699611,0.0009798941828194074,0.3214617148041725,0.06156507134437561,89.64459991455078,0.38390531949698925,232636.857421875
