epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
1,2.99525e-05,0.12664257415703364,0.10030056423611111,0.27508757414641205,0.06101491245902887,0.0004934161807803687,0.0008603345789602261,0.25091612689635334,0.06770195896510317,0.0,0.3557248620175514,33194.319744206274,0.3232196133677699,0.0,0.38091792353877313,0.36688548900462964,0.2565566903573495,0.6118710214120371,0.03733027988009983,0.0004887106683519151,0.0008479776205839935,0.25516126844618053,0.03592184561270255,0.0,0.27508757414641205,2605.5666666666666,0.6450549768518519,0.0
2,4.9963273333986144e-05,0.08345757183783195,0.07385730319552951,0.19478922526041667,0.03293488476769764,0.00045820080003595493,0.000806120880478367,0.18184385029207759,0.019738681614398956,0.0,0.21859059676903636,3360.687088653821,0.45172782367517966,0.0,0.2417851878978588,0.22001740632233796,0.20231779875578704,0.4525633861400463,0.02780387595847801,0.0004594807713120072,0.0008240456051296658,0.15108352095992478,0.014720187717013888,0.0,0.19478922526041667,4168.612592592593,0.980684497974537,0.0
3,4.937559161148094e-05,0.06477552333048411,0.06456581398292824,0.16954779730902778,0.025020881282056078,0.00044840204658108066,0.0008212627330403618,0.1147528666408122,0.011492651112440253,0.0,0.15478281726857193,1216.087719316242,0.5134805806544649,0.0,0.2968446632667824,0.17301604094328704,0.18357286241319445,0.27830851236979165,0.023810735631872106,0.0004256062154416685,0.0007936864429050022,0.12921829788773148,0.014130243372034144,0.0,0.16954779730902778,920.265,0.946026294849537,0.0
4,4.808747105966034e-05,0.06165890142071147,0.06011885466399016,0.1559956642433449,0.024713816136873068,0.0004164931526262814,0.0007817995924788269,0.10667365939677262,0.0106351338326931,0.0,0.15162982190606974,1193.7760891954438,0.6613829511554301,0.0,0.18279630307798034,0.16399009422019675,0.17910117820457175,0.38050392433449076,0.022516725328233508,0.00041800613756533023,0.0007902901260941117,0.11031324598524306,0.010173240237765842,0.0,0.1559956642433449,1548.3383333333334,1.031171242042824,0.0
5,4.613670130342732e-05,0.05400670930242338,0.048518829345703125,0.12047887731481481,0.021034956776670048,0.000391593313616497,0.000760197257446986,0.08866888635298785,0.00842161730182271,0.0,0.12935641539447448,917.5337026900604,0.6307200814495567,0.0,0.14954587583188658,0.1469340345594618,0.14808308919270832,0.2395225242332176,0.017394147802282264,0.0003876257825780798,0.0007348989998852765,0.0777606201171875,0.007714523739284939,0.0,0.12047887731481481,792.9929629629629,0.9937803819444444,0.0
6,4.3580512123997546e-05,0.05033335371428177,0.048088458025896993,0.11832813404224538,0.01979343969562725,0.0003820902558127731,0.0007314953508888598,0.07570035117013114,0.007154742960168534,0.0,0.11715888545042326,803.4835174304096,0.6235383338287097,0.0,0.14077846950954861,0.1475558132595486,0.16138536241319446,0.22291621455439814,0.01707382767288773,0.00038289317378291377,0.0007306367821163602,0.07866689046223958,0.0075072917231807,0.0,0.11832813404224538,699.3730555555555,0.8703125,0.0
7,4.049389450737396e-05,0.048213238741795554,0.047746254249855326,0.12142060456452547,0.018807116974176478,0.00036575535628768544,0.0007074410748812801,0.07362305016076866,0.006862200013980144,0.0,0.11416487408285382,748.9605774438681,0.5718083496855086,0.0,0.16671624077690972,0.16145505551938658,0.1367868381076389,0.21033539948640045,0.017025354173448352,0.0003752940672415274,0.0007221869186118797,0.07894516556351273,0.007808129345929181,0.0,0.12142060456452547,1144.2282407407408,0.9013208912037037,0.0
8,3.696740063191148e-05,0.0478245929321822,0.049944576687282985,0.12553337944878473,0.01855570843302402,0.00036077269106201375,0.0007052785186723125,0.07434309180043325,0.006639992082569779,0.0,0.11318668309880905,787.8574413652179,0.6213004604107192,0.0,0.13922930682146992,0.13595133463541667,0.17123286494502316,0.2686634431061921,0.018349826954029223,0.0003697296425148293,0.0007155636504844383,0.08685671205873842,0.006670992815936053,0.0,0.12553337944878473,797.6014814814815,1.0566233543113426,0.0
9,3.3104487336791805e-05,0.04704931960636828,0.04131396823459201,0.1016755958839699,0.018475804337057748,0.0003642043169243496,0.0007137941441620004,0.06853933043840553,0.006252775140920607,0.0,0.10920801101362004,823.9932661296941,0.7138525167433154,0.0,0.1265340847439236,0.12296795880353009,0.12046208134403935,0.1977444118923611,0.014707155580873843,0.000359387441917702,0.0007007393130549678,0.057102378562644676,0.005807500062165437,0.0,0.1016755958839699,720.8136574074074,0.9445147931134259,0.0
10,2.9018481006140187e-05,0.04363092103926074,0.04221623173466435,0.10373541937934028,0.017028435352532303,0.00035037705699224493,0.0006946955955227321,0.06008630089399194,0.005488985883338111,0.0,0.10073904924783386,706.8733535894827,0.5617122317061705,0.0,0.1250233855070891,0.13021595142505787,0.14438279893663195,0.1766053150318287,0.014847922148527922,0.0003571229952353018,0.0006995666468584979,0.06297003286856193,0.0059297286139594185,0.0,0.10373541937934028,666.5210185185185,0.8580588107638889,0.0
