epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_ssim,train_mlw,val_rmse,val_h1,val_ssim,val_mlw
1,4.0100000000000006e-05,0.1780345167964697,0.19304215908050537,0.5361396297812462,0.0989550487138331,0.0004659492789869546,0.37188000828027723,75.9436312675476,0.10788796981796622,0.000599118776335672,0.36798834055662155,78.64652729034424
2,5e-05,0.19901384636759759,0.1912007350474596,0.5411093086004257,0.10859630079939961,0.0006301238041487523,0.39274236261844636,83.69977083206177,0.10340560926124454,0.0005987853601254756,0.38570573180913925,84.53642702102661
3,5e-05,0.23744818102568388,0.20460838451981544,0.5600403882563114,0.1265452447347343,0.0008398439400480129,0.4594049140810966,91.37218809127808,0.10991674242541194,0.0006775910223950632,0.405413880944252,91.42952060699463
4,5e-05,0.20754189807921647,0.20835486613214016,0.5499610900878906,0.10952422237023711,0.0007263138053531293,0.4113465517759323,92.1747296333313,0.11920375935733318,0.000709460313373711,0.357853926718235,88.52686214447021
5,5e-05,0.20007845014333725,0.17545220907777548,0.4506434854120016,0.10198470447212457,0.0007557558725238778,0.4020396664738655,93.98936748504639,0.08808026509359479,0.0006907438837515656,0.3522316664457321,90.87907791137695
6,5e-05,0.17477465607225895,0.15303166396915913,0.3467897679656744,0.08204505480825901,0.000787430397758726,0.35572053790092467,93.18738622665406,0.06577075738459826,0.0008190024291252485,0.3087385818362236,93.56678009033203
7,5e-05,0.14913634173572063,0.13840036187320948,0.3352067247033119,0.06777263474650681,0.0007274510120623745,0.2999410301446915,91.5563027381897,0.06790660019032657,0.0006494497720268555,0.2534751445055008,89.54226112365723
8,5e-05,0.14572328627109526,0.16283839382231236,0.4012677790597081,0.0666835221927613,0.0007080653675075154,0.2909099668264389,88.89712572097778,0.07652814080938697,0.0008627535753475968,0.2878171503543854,88.01314735412598
9,5e-05,0.128879339620471,0.09418330155313015,0.21726331301033497,0.05731497588567436,0.0006670666731224628,0.25474019050598146,87.01646823883057,0.04171346966177225,0.0005067053498351015,0.1808970868587494,84.39639854431152
10,5e-05,0.12478355718776583,0.10698098223656416,0.2452964149415493,0.05954766939394176,0.000578202461838373,0.2421717658638954,85.73640823364258,0.04516994999721646,0.0005657372603309341,0.22349444776773453,86.42910861968994
11,5e-05,0.1025190050713718,0.10544193303212523,0.2640782753005624,0.04612540067173541,0.0005221876430368866,0.201894810795784,84.66268262863159,0.04921390535309911,0.000494432828418212,0.2100425660610199,84.71179437637329
12,5e-05,0.11835070960223674,0.12255014758557081,0.3012805413454771,0.05524964090436697,0.0006085198296204908,0.21783383935689926,85.53226099014282,0.0567122851498425,0.0006465513270086376,0.2234019637107849,85.6256628036499
13,5e-05,0.1264735756441951,0.10034302109852433,0.2406613677740097,0.05773530891165137,0.0006283906053795363,0.2487915650010109,86.04110689163208,0.04665193916298449,0.0004887637605861528,0.19501928240060806,84.81136703491211
14,5e-05,0.11003113444894552,0.13251655083149672,0.2554673943668604,0.05109138255938887,0.0005339196830391301,0.21495844125747682,85.17375974655151,0.05240519717335701,0.000876076157510397,0.24205029755830765,86.95348453521729
