epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor
1,3.02e-05,0.08695337242957314,0.11162936740451389,0.381139820240162,0.04882732999928015,0.00017634015637356154,0.0002721191815310791,0.19539355558331542,0.05087906811152542,0.0,0.2956476206871755,809366.7296025105,0.41038594946701656,0.6131674985532407,0.47097565827546295,0.3878882740162037,0.7170191333912037,0.04797631157769097,0.00018103483650419447,0.00026684460816559966,0.3640087890625,0.05151600590458623,0.0,0.381139820240162,793941.997037037,0.5950086805555556
2,4.9960043046190327e-05,0.06934623968121148,0.048440670437282986,0.1588626663773148,0.03256861530205383,0.0001853164036052385,0.0002729264644250906,0.18341202117409167,0.019028445666803975,0.0,0.22480075895225154,806420.1393828451,0.4516507157097302,0.18969145598234954,0.2318984646267361,0.15204082347728587,0.3381560149016204,0.023369695875379775,0.00017530584776843036,0.000274896467173541,0.10870452880859376,0.01016760649504485,0.0,0.1588626663773148,809572.0296296297,0.7352567093460648
3,4.936329196508718e-05,0.04379746238174985,0.03498819421838831,0.11104141800491898,0.02137755931483652,0.00016035991085578896,0.0002565648615265642,0.09601271327070611,0.008559527226322366,0.0,0.13669774866814893,809460.2293410042,0.7249530120811203,0.12732627586082176,0.12815739384403935,0.1465794089988426,0.24279441550925926,0.016004952324761283,0.00015393661128150092,0.0002515429479104501,0.07524272777416088,0.006140406573260272,0.0,0.11104141800491898,804774.5896296296,0.7686300998263889
4,4.806752950131383e-05,0.035561217429607356,0.03171822159378617,0.10435020164207176,0.01747338213591552,0.00013592389339114617,0.00021439966368162007,0.075277601450557,0.005747056998717735,0.0,0.11287758814241099,804111.6859309623,0.6597673852448683,0.1602328152126736,0.11502007378472222,0.12402284975405092,0.1935320818865741,0.014846695793999566,0.00013820796101181594,0.00021713618878965024,0.06640750461154514,0.005383384139449508,0.0,0.10435020164207176,801501.2977777778,0.745814208984375
5,4.6110711554363944e-05,0.032885571318253815,0.030204623187029805,0.0970855712890625,0.016380025834725802,0.0001367077544828934,0.00022122644463801956,0.06446771616716265,0.00488760001240415,0.0,0.10035411626973412,800265.1031642259,0.6221996063218456,0.10675390172887732,0.12046235261140047,0.11840944643373842,0.21287290219907407,0.01401114852340133,0.0001307352383931478,0.00020747718987641512,0.06437808001482928,0.004427422064322012,0.0,0.0970855712890625,796169.6711111111,0.7934376808449074
6,4.355015787797192e-05,0.030085533783307385,0.025926355432581018,0.08531583432798033,0.015187550869976876,0.00012854069047922874,0.0002074210206198917,0.05647298756004876,0.004219523502443625,0.0,0.0925665321413069,797347.3549947699,0.713498283442593,0.10305649368851273,0.09409963537145544,0.10732494212962963,0.18504785608362267,0.012282367282443576,0.0001282632350921631,0.00020526360582422327,0.04820552119502315,0.0038249888243498628,0.0,0.08531583432798033,792520.1540740741,0.8263741500289352
7,4.046087305106824e-05,0.02662404497430726,0.027176361083984375,0.08792160034179687,0.01326850379688595,0.00012241438448331202,0.00019986106428146268,0.048232144516382254,0.0034900219744718225,0.0,0.08273183825624537,793265.988624477,0.5882296552842631,0.10965486879701968,0.10754721182364005,0.12051272922092014,0.15703035707826968,0.013339086461950232,0.00012534521244190357,0.000203957822587755,0.05046675505461516,0.003662680873164424,0.0,0.08792160034179687,793969.445925926,0.7521757450810185
8,3.6933349419029e-05,0.02752889167112162,0.02838587443033854,0.10198595965350116,0.013733137332713504,0.00012378882960143968,0.0002051839814629446,0.05070875055121577,0.003574474461407841,0.0,0.08543379746658034,793432.5692991632,0.6297530205803437,0.1327642031069155,0.09324843230070891,0.09831873010706019,0.2703998480902778,0.014358557241934317,0.00012507423206611917,0.0002098906260949594,0.051824046947337964,0.004258527402524595,0.0,0.10198595965350116,794777.8844444444,0.8033905707465278
9,3.307091636218622e-05,0.025513399606687505,0.02310505054615162,0.07388094866717303,0.01289753232026574,0.0001190126384731743,0.0001988497169500326,0.044434900687828224,0.0032097996528178577,0.0,0.07866362934332014,792931.3182531381,0.6504862824431523,0.08236427589699075,0.08890098854347511,0.08757845843279803,0.16152015968605324,0.010761306197554978,0.00011755384780742504,0.0001951110804522479,0.04310700593171296,0.0029133969766122324,0.0,0.07388094866717303,791463.442962963,0.803619972511574
10,2.8986713537695492e-05,0.023695539114178474,0.021810726589626735,0.0705335772479022,0.011944362268272678,0.00011370259565345687,0.00019108212355341763,0.04044031186582653,0.00276462792976132,0.0,0.07218575269513798,790342.300209205,0.6068314239382744,0.09466246428313078,0.08242318047417535,0.0852948902271412,0.13108900282118055,0.010270279071949147,0.0001155065827899509,0.00019093107294153284,0.03843411480938947,0.0027964630833378543,0.0,0.0705335772479022,792132.5511111111,0.7979168475115741
