epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_ssim,train_mlw,val_rmse,val_h1,val_ssim,val_mlw
1,3.02e-05,0.10714823797843945,0.0674087992310524,0.17259395218557783,0.04879158837759719,0.0004701425784640256,0.23233013023392426,73.43799621390498,0.024918301629799383,0.00047257839525290937,0.12574384795294868,73.16032140661169
2,5e-05,0.06541828175609206,0.05667631875999548,0.1405390764662513,0.023826676199727042,0.0004574550060314319,0.12479236447661492,72.74134181832669,0.020305489169916622,0.00043143772634519136,0.09865961878388016,70.829894595676
3,5e-05,0.05574324871238056,0.052445490091211265,0.12625648591253494,0.019772299269222065,0.0004136222914723217,0.10193222848441312,70.53060625786561,0.018388828700063406,0.00041929398190539494,0.08727974476637664,71.26447257713035
4,5e-05,0.050706237474666856,0.04766317662472526,0.11550700105726719,0.018122985116381465,0.0003927683885796918,0.08629888346005683,69.19669130556753,0.016795990656440458,0.00039793345509409576,0.07313675341782747,68.8088090967249
5,5e-05,0.04629043752432774,0.046850399301835786,0.11319178951283296,0.016451026682223674,0.000377114326192515,0.07322462881958136,68.00484819292524,0.01643460446175326,0.0003862543713013885,0.07402050636432789,67.64853355690285
6,5e-05,0.049281654266687305,0.04559686470293888,0.10897475716968377,0.017994152204714186,0.0003683481465660791,0.08580062840772971,67.71062696927761,0.016003169191794262,0.0003876703265480804,0.06806785927878486,67.86089783279984
7,5e-05,0.04278119340749403,0.04672604242960612,0.11292726086245643,0.015357804221147867,0.00034630191760481015,0.06738862033668422,67.42438141571428,0.016433558219491884,0.00038206551433918155,0.07459472117600617,68.28300607751918
8,5e-05,0.04544142402989096,0.04420721727112929,0.1047398557541547,0.01586069781420885,0.000387108739440991,0.06816859225348948,68.15996650472346,0.01540699948625708,0.00036827317340794254,0.06924372496428313,67.29271666350188
9,5e-05,0.04398118425063228,0.04348391315037454,0.10599593368393403,0.015551253204393711,0.0003708466620472673,0.06591731783735204,67.86695019869624,0.015151351551628774,0.0003616339325998086,0.06833909776475694,67.02918219672308
10,5e-05,0.040241904616176646,0.0436797519110971,0.10756206025679906,0.014489696312415175,0.0003371424568276361,0.05930056768979986,67.23483452737082,0.015625794821729263,0.00035832178454863123,0.06758578406439887,66.18953637017144
11,5e-05,0.0393874118860546,0.04135307158515961,0.0993042000465923,0.014131973254509956,0.00033133984977838085,0.05792297192198462,65.87324571010957,0.014711138246305011,0.00035577440756680046,0.05902141729990641,65.85000029387298
12,4.2824116139070415e-05,0.04162857089402099,0.040855379328821544,0.09906842854011942,0.014715372212620833,0.00036026493836254615,0.05933300907641774,66.38383576460961,0.01436833560915181,0.00035035184883579657,0.05979633967081706,65.46503454137732
13,2.5500000000000003e-05,0.03759730917160013,0.037994888849832396,0.09065428899670089,0.013431823217197006,0.0003251406650508623,0.052723015452029814,65.56552883770675,0.013247312505695004,0.0003420014965629687,0.05098334162323563,64.91530602349175
14,8.175883860929588e-06,0.03393175226010803,0.03678089737167789,0.08719554449397104,0.012112090439598025,0.00030110428907195925,0.04509631397833884,65.5913533486083,0.012790784959301905,0.00033746309848504974,0.04744638169253314,64.36002322726779
15,1e-06,0.03377202548482163,0.03665363260820784,0.08684480438905734,0.011891327029246073,0.0003063989267795637,0.04373834534669022,64.959788533933,0.012739761805644742,0.00033676231302841325,0.04717169982415659,64.28355865478515
