epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl
1,3.02e-05,0.10456406317308357,0.06693448667173033,0.16940834327980325,0.04718873699908788,0.00047142969661177314,0.0008174692673484635,0.22535893470672383,0.059808657383819006,73.91522828106102,0.30776714178184084,201210.344207636,0.024516819141529225,0.00046867670836272065,0.000823164251115587,0.12655889440465856,0.014460494429976852,73.31283564814815,0.16940834327980325,200378.69037037037
2,5e-05,0.06981775044974049,0.07121012369791667,0.19407292118778935,0.025435705212330656,0.00045723172878006077,0.0008142180936812266,0.14346972182704815,0.013405285744487492,72.92753415925732,0.17531156379371007,198784.18942860878,0.026259505660445603,0.00043853066585682055,0.0007896732400964807,0.15349394621672455,0.016635814242892795,71.57712962962962,0.19407292118778935,234480744.67555556
3,5e-05,0.062861566800063,0.057483989574291086,0.13972407588252314,0.022676724144627795,0.0004279895040060285,0.0007890954597348952,0.1252357782679123,0.011739410117081519,71.58210432778841,0.1589484705383184,197823.14013467572,0.02012554309986256,0.0004412389243090594,0.0008223342895507812,0.10197665744357638,0.009688962300618489,72.79132523148148,0.13972406457971642,197272.7111111111
4,5e-05,0.05270344367889867,0.04973101015444155,0.12011361581307871,0.018739437986414677,0.0004016035787109678,0.0007545763992806253,0.09255884020398351,0.008366339500977904,69.88430549110828,0.12912009845031855,197528.53344011508,0.01732890941478588,0.00040455341339111327,0.0007561893816347476,0.08116290057146991,0.00801762686835395,69.18438078703704,0.12011361581307871,197302.82666666666
5,5e-05,0.04843969464255302,0.05842213383427373,0.15851564760561343,0.017452270597235055,0.0003802120402788281,0.0007270159741120212,0.07984547734759342,0.007334931624983145,68.03989554050078,0.12020073530252509,197717.9090285042,0.021684872662579572,0.00038716532565929274,0.0007354668334678367,0.11585996274594908,0.0098745890016909,68.13054398148148,0.158515625,197056.23703703703
6,5e-05,0.046659286770088966,0.04647946110478154,0.11508140281394676,0.016886278352735245,0.00036704875998505533,0.0007083211656648258,0.0761371327244587,0.007024578344871808,67.29609899640582,0.11552512647280135,197365.40275235355,0.016585088659215857,0.0003791283236609565,0.0007262717352973091,0.07291966756184896,0.006727191783763744,67.28722222222223,0.11508139151114005,197337.88444444444
7,5e-05,0.04277976227253987,0.04501453823513455,0.1108221548574942,0.015358706435021092,0.00034646284820237234,0.000676954378184434,0.06731942133923455,0.006109362990287557,67.14499379401427,0.10614644446523244,197300.82273143306,0.015881213435420285,0.0003717290030585395,0.0007199967349017108,0.07031251130280672,0.006723152443214699,67.11938657407407,0.1108221548574942,197522.73777777777
8,5e-05,0.046845974541896616,0.04929007636176215,0.12235707600911458,0.016691933466398225,0.0003827086954585284,0.0007493359900790246,0.07345737323601376,0.006376790576400118,67.58168301123456,0.11008448976337536,197532.33420502092,0.017833273145887587,0.00037640213966369626,0.0007384464034327754,0.08424463907877604,0.007365993217185692,67.89616319444444,0.12235707600911458,197647.89333333334
9,5e-05,0.045796327976798286,0.04314841658980758,0.10451383237485533,0.016415883717809075,0.000374771984136916,0.0007464633646849654,0.07094563038778105,0.006076996047127696,68.14423349611928,0.10904736927940381,197593.00264775104,0.01532107600459346,0.00036079673855393023,0.0007065892661059345,0.06525002938729746,0.006051438649495443,66.80907986111112,0.10451383237485533,196930.47703703702
10,5e-05,0.04101597843594288,0.041952718098958335,0.10149950945818866,0.014910823444418889,0.00033770985409001356,0.0006738839284246458,0.0614644138134673,0.005134782905857932,67.28264657024559,0.09839483563277761,197194.03360355648,0.014873928493923612,0.0003583155075709025,0.0006987049844529894,0.06108674225983796,0.005834744771321614,65.94836805555556,0.10149950945818866,197043.36592592593
