epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl
1,3.02e-05,0.1319052331367796,0.07884062590422454,0.20459574381510418,0.06194425003883666,0.0005397909240117119,0.0008403306202853094,0.28647623812803164,0.11518162887964288,74.89674501139748,0.422499583714552,201249.0466788703,0.029484868932653358,0.0005402418860682734,0.0008759689331054687,0.1489577794958044,0.021891052811234085,75.84514467592592,0.20459574381510418,276205331.3422222
2,5e-05,0.07569728503159587,0.06608554981372974,0.16835757785373265,0.027763786766615745,0.0005266545961824411,0.0008763632993075316,0.144005117930129,0.017579046752163555,75.08612301559128,0.1895643382734584,200316.54589435147,0.023835367273401332,0.00048709419038560657,0.0008329541594893844,0.11930313675491898,0.015050437362105758,73.52101851851852,0.16835757785373265,200594.13333333333
3,5e-05,0.06063465787697911,0.06654157285337095,0.16657939769603589,0.021737804383070648,0.00045896695927843376,0.0007907285108448069,0.10632336638462593,0.012202596689367892,72.08972223034463,0.150867682947898,200606.29390036612,0.02384420041684751,0.0004570692115359836,0.0008005261421203613,0.1322927517361111,0.012904209560818142,71.41222222222223,0.1665794089988426,200795.09333333332
4,5e-05,0.05769515016689024,0.055495978461371526,0.1344863552517361,0.020819906644117883,0.00044072243109519936,0.0007790288438235655,0.09892747554320172,0.010604579578383698,71.06149712566551,0.14327931083021803,200776.80753138076,0.01948618005823206,0.00044352500526993364,0.0007913236264829283,0.09222368593569155,0.010028869487621167,70.80359375,0.13448636655454282,200742.66074074074
5,5e-05,0.05390791515293668,0.053954377350983795,0.13224344889322917,0.01917675124952827,0.0004270409197418885,0.0007716008510793457,0.08919411710615438,0.009415942380617852,70.16096785477515,0.1322425180601899,200702.5095122908,0.018793132923267505,0.0004305887222290039,0.0007799477930422183,0.09087871410228587,0.008890785641140408,70.28285300925926,0.13224344889322917,200686.1037037037
6,5e-05,0.052328407061071947,0.05219063087745949,0.1276945326063368,0.018937581175914868,0.0004071888132633541,0.0007510140684031612,0.08687589881809187,0.008827331425255812,69.54444225263396,0.12911498615183092,200621.0166710251,0.018411082515010127,0.0004239597585466173,0.0007764211407414189,0.08387704919885706,0.00905329668963397,70.22696180555556,0.1276945326063368,200724.4088888889
7,5e-05,0.05013832790975822,0.05141715720847801,0.12615056920934606,0.017918938680290864,0.00038780229441589994,0.0007206973642148255,0.085528493301639,0.008302751570067147,69.8699858438021,0.12575526164540685,200614.8950706067,0.018225585089789498,0.0004156344908255118,0.0007663796566150806,0.08273231788917824,0.008817520848026983,69.82428819444445,0.12615055790653934,200647.86962962963
8,5e-05,0.05134800320031378,0.04983070090964988,0.12143378363715278,0.018117565068876115,0.00042603891629407225,0.0007934252840293225,0.07952327970181548,0.007768814284432384,69.62375373521111,0.11998205536890728,200528.7008041318,0.017783841733579282,0.00040461712413363986,0.0007516047689649794,0.07877335725007234,0.008049707765932437,68.90344907407408,0.12143378363715278,200606.6725925926
9,5e-05,0.049245055127795395,0.05093655056423611,0.12824074074074074,0.017596572666296495,0.00040643933848095683,0.0007656186663233289,0.0755101010889189,0.007312708694066961,69.22565712390086,0.1167196392483043,200482.44263206067,0.01829973432752821,0.0004022113040641502,0.0007494258880615235,0.08350834599247685,0.008318141654685692,68.94309027777778,0.12824074074074074,200575.97629629628
10,5e-05,0.04610537253242282,0.05069096317997685,0.1256299732349537,0.01671337486083023,0.0003737250485322928,0.0007084723806485012,0.07137163239044125,0.006637947329916216,69.36851242895406,0.11107540483660529,200522.70557662135,0.017950784188729745,0.000400613855432581,0.0007483756100689923,0.08472990813078704,0.00817536883884006,68.79276041666667,0.1256299732349537,200534.23407407408
