epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl
1,3.02e-05,0.10474800389400336,0.0693392887821904,0.1754699594003183,0.04711496662426444,0.00047336212420993727,0.0008218982163944552,0.2264328632644031,0.0595870394587018,74.03195611802106,0.3072350180579279,201025.12673247908,0.20141664858217592,0.23434633608217592,0.2104207130714699,0.38703283239293984,0.024988575688114873,0.00047477382200735585,0.0008443706123917191,0.13741346571180554,0.013474252488878038,73.76148726851852,0.17546994809751157,199009.68296296295
2,5e-05,0.07357437895400504,0.06745738276728877,0.16949683295355902,0.02743093938095238,0.00046903897553526944,0.0008331204421484704,0.1512766001613569,0.016286602329509528,73.74691514689553,0.18983260853894085,199310.76189853557,0.19997477213541667,0.1941916232638889,0.24026731137876156,0.35591690628616895,0.02417954338921441,0.0004579371876186795,0.0008117532730102539,0.1358731644241898,0.012842562640154803,73.001875,0.1694968216507523,228948.85925925925
3,5e-05,0.06105471680049929,0.05474273681640625,0.1309333179615162,0.021899245265349122,0.00042258250212999965,0.0007750774951730754,0.12017563870761185,0.01078374004264257,71.31893778046803,0.1537756119702775,198940.94387421547,0.1796084933810764,0.15045326515480323,0.15759484185112846,0.2687598786530671,0.018962728712293837,0.0004335622434262876,0.0008167958259582519,0.09401262071397569,0.008969395248978227,71.70975115740741,0.1309333292643229,198830.4237037037
4,5e-05,0.05063326316242687,0.04773445977105035,0.11376397026909722,0.017963893174302907,0.0004003574165790079,0.0007551465894437829,0.08434332526877335,0.0078350097315082,69.58272080042371,0.1225126785183302,198184.84679001046,0.1456646728515625,0.1386068273473669,0.14098146791811342,0.2166827392578125,0.01664531425193504,0.0003971105593222159,0.0007489621197735822,0.07489076402452256,0.007362418704562717,68.72080439814815,0.1137639589662905,198190.48296296297
5,5e-05,0.04906675112959792,0.04847750063295717,0.11942164668330439,0.017539007389999802,0.00037936981752378896,0.0007257145591504173,0.08372834998194642,0.007442696947432961,68.15942178510721,0.12072176857613744,197958.81171548116,0.16260612205222802,0.14603350604021992,0.13966293900101273,0.22710878725405093,0.017212325202094186,0.00038665502159683794,0.0007354101428279171,0.07954947577582465,0.006945863653112341,67.88123842592593,0.11942164668330439,197300.8237037037
6,5e-05,0.04657430142733156,0.048095166241681135,0.11793054651331018,0.01696085755101495,0.0003646841131108376,0.0007052661061641317,0.075861584691323,0.0069259589686054565,67.2844841450328,0.11499034516731566,197969.46165664226,0.1513390096028646,0.15358488859953703,0.15233234546802663,0.23166029188368056,0.017305820606372976,0.000377306099291201,0.0007238467534383138,0.07949361165364584,0.006983013859501591,67.60182291666666,0.11793054651331018,198100.31407407406
7,5e-05,0.043226401416086066,0.0456492190890842,0.11113035979094328,0.015572699044040057,0.0003467939910596858,0.0006778881199987831,0.068760015600396,0.006200385268263238,67.26872298108982,0.10769854460270085,197882.79759414226,0.14140900788483796,0.15154465286820024,0.13781704372829862,0.1847426011827257,0.01605675873933015,0.0003768628614920157,0.0007309586030465585,0.07166209468135128,0.006790171022768374,68.02095486111111,0.11113035979094328,197722.1451851852
8,5e-05,0.046002505160088816,0.048237626817491316,0.11864657931857639,0.01618446775801698,0.0003856198485584295,0.0007545972544717169,0.07024696332141445,0.006187185208667771,67.7096833584199,0.10718019740757334,198147.93364278242,0.12578743263527198,0.15834746184172455,0.17170956081814237,0.2187332492404514,0.01716946637188947,0.00036827676826053197,0.0007208213541242812,0.0843621826171875,0.0071987229806405525,67.15263310185185,0.11864657931857639,197575.49037037036
9,5e-05,0.044845064238851665,0.0406398038510923,0.09723661069516783,0.015865448063481054,0.0003764405969463171,0.0007571814263641781,0.06771723932302148,0.005972217441103947,68.44336705227776,0.1056638850312228,198148.71280073223,0.12191320348668981,0.1252919175889757,0.12136690492983218,0.16547856083622686,0.014179365370008681,0.0003576389948527018,0.0007023187036867494,0.05718993010344329,0.0054740298235857925,66.44289351851852,0.09723661069516783,197973.4162962963
10,5e-05,0.040296595021458846,0.04317214118109809,0.10755030879267939,0.014658571552644994,0.000334880945380163,0.0006683708902756777,0.05929317234949088,0.0050861260631593205,67.03198316406505,0.09646603580813652,198069.8562042364,0.13262777822989005,0.13768690321180554,0.13857924849898726,0.19403306749131943,0.015289014180501301,0.0003535384602016873,0.0006925766997867161,0.0680413705331308,0.006092799857810692,65.7841087962963,0.10755029748987269,197814.2577777778
