epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl
1,3.02e-05,0.10379162397640894,0.07185609605577258,0.18339875397858796,0.046733775737239476,0.0004734720380250616,0.0008229014115462344,0.22256163672922047,0.0594414042379068,73.91193568656634,0.3050303408821507,201297.8175666841,0.28694496437355327,0.19050127947771991,0.19951829698350695,0.37955543800636576,0.02612897519712095,0.0004793668234789813,0.0008492868034927933,0.14505858244719327,0.016731098316333914,73.48444444444445,0.18339875397858796,199807.66814814814
2,4.998326797350407e-05,0.07399645729855514,0.07115026403356481,0.18008127848307293,0.02727038326388747,0.00046502365569695676,0.000825301470780626,0.1564992697418484,0.015015908240274406,73.29592605016222,0.19127334793055406,198886.33678739538,0.24679640028211805,0.19773695203993055,0.17995187264901621,0.41089283130787035,0.02552236203794126,0.00048433648215399845,0.0008916265876204879,0.14274053502965856,0.0138367674085829,72.45785879629629,0.18008127848307293,198738.96296296295
3,4.973274440509308e-05,0.06243996685136998,0.055657761185257525,0.1370415468569155,0.02242937812944056,0.00042595746024280326,0.0007821640425794171,0.1247514339171693,0.01147244452931392,71.5444282467894,0.1576351405016174,198251.67530726988,0.17952330412688078,0.1550266068070023,0.17598603425202547,0.266237634729456,0.019912516276041667,0.00043407457846182364,0.0008078297862300167,0.0936100995099103,0.009283771514892578,71.36053819444444,0.1370415468569155,197423.11111111112
4,4.9184600904595094e-05,0.05147831906003402,0.053957621256510414,0.132727129900897,0.018149581345219056,0.00040524822670951805,0.0007721061194395923,0.08710884075284503,0.007976677253156527,69.86698422771119,0.12387395370361945,198038.3827798117,0.17160751907913774,0.15488346806278935,0.1500848388671875,0.2923432300708912,0.019124603271484374,0.00039824560836509423,0.0007476587648744936,0.09947157118055555,0.009382716991283275,68.73350694444444,0.132727129900897,198493.61777777778
5,4.8345569620406716e-05,0.04790701989228662,0.04699702510127315,0.11431211118344907,0.017154693688269877,0.00037931628933060834,0.000725500462373766,0.07857674210640177,0.007278003203818988,68.07307787619874,0.11778291107533367,198322.40026804394,0.1397640765154803,0.14544535319010415,0.1438911720558449,0.20801778157552084,0.01645416542335793,0.0003844436009724935,0.0007303512096405029,0.07547116880063658,0.0069306281760886865,67.83711226851852,0.11431211118344907,198243.48444444445
6,4.7225955305041516e-05,0.04584692789058525,0.04654397752549913,0.1147709373191551,0.01649697072254533,0.00036365782768687794,0.000703824813758139,0.07444710275119319,0.006656526396962888,67.05434609257526,0.11242872515934905,197792.26418671547,0.16412620261863425,0.13910614013671874,0.14599153871889467,0.18429071497034144,0.016634339226616755,0.00037881180092140483,0.0007263361966168439,0.07312697799117476,0.00701154214364511,67.37612847222222,0.1147709486219618,197498.2162962963
7,4.5839508754980994e-05,0.0434620738337323,0.04784660056785301,0.11704152425130208,0.015828745959377284,0.0003463442128168216,0.0006766856154096165,0.06877411222358129,0.006285823788104197,67.23698369429201,0.1088182187004007,197341.20224241633,0.14115954363787617,0.16005219636140047,0.1325592154043692,0.22691245750144676,0.016818827876338253,0.0003756388028462728,0.0007282368342081706,0.08163884480794271,0.006609310574001736,68.04579282407407,0.11704152425130208,198072.2725925926
8,4.4203257927157026e-05,0.045611394994023204,0.04295688205295139,0.10267515959563078,0.01594927322477975,0.0003849406161208078,0.0007590794556136038,0.06943393776107533,0.005920300299153667,67.94231478639227,0.10546400802108657,197456.7829171025,0.13397718641493056,0.1336239058883102,0.12824295609085648,0.17913926866319443,0.01507846125849971,0.00036351669717718055,0.0007105690903133816,0.06468391701027199,0.005877645987051505,66.3409375,0.10267515959563078,197504.5688888889
9,4.233729880624694e-05,0.04268248430764981,0.04079889368127893,0.09649471706814236,0.015024304693899893,0.0003677979233792041,0.0007356692760546733,0.06178855347334092,0.005455372847273759,67.14769823880376,0.09933289834473547,197174.7539879707,0.12356889512803819,0.12464502405237268,0.12324644865813078,0.15678846571180555,0.01413945374665437,0.0003605908376199228,0.0007130880267531783,0.05753263685438368,0.005466775894165039,66.75255787037037,0.09649471706814236,196943.00444444444
10,4.0264548591291784e-05,0.040372621893461906,0.04352022806803386,0.1080447048611111,0.014457163484728112,0.0003373909367313572,0.0006796332778515889,0.06030607423024197,0.004970272215839211,67.1393245393761,0.09559877312286254,197162.88009937239,0.12223936858000578,0.13186687328197338,0.13105497007016784,0.2269056984230324,0.015522609286838107,0.00035436312357584634,0.0006945521301693386,0.06852977611400463,0.006404875296133536,65.79865162037036,0.1080447048611111,197482.64296296297
