epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
11,5e-05,0.039302372804083746,0.03869260717321325,0.10597812228732639,0.015654963472498066,0.0001297718050149602,0.00019940693292643547,0.061743336565354294,0.004946953609210102,0.0,0.10156119414487806,783452.6638655462,0.6275372069422939,0.07897318085702527,0.1171597629123264,0.10539412887008102,0.12141038682725694,0.2715264666521991,0.01458484790943287,0.00013432153949031125,0.00020704174483263934,0.06388554325810185,0.005246735325566044,0.0,0.10597812228732639,780567.7037037037,0.8835546875,0.07808851453993056
12,5e-05,0.04024552824680044,0.0364840896041305,0.09404877274124711,0.016333109984847428,0.00014050764817328236,0.0002196589002702209,0.061301713230229225,0.004850245699161241,0.0,0.09945281832909383,782516.2069327731,0.5832892045253465,0.07691778428852558,0.11978251139322917,0.12104295518663194,0.11347460711443866,0.1764535861545139,0.013684121591073496,0.0001325267442950496,0.00020443850093417696,0.05600064312970197,0.004396709159568504,0.0,0.09404876708984375,784646.5422222222,0.8714919704861112,0.07773531313295717
13,5e-05,0.039394404441744336,0.03657786899142795,0.09707142017505788,0.015578440687924373,0.00013972459082881052,0.00021894631548192813,0.06083586586623633,0.004375332168170384,0.0,0.09557710819635071,781543.8571428572,0.619708071235849,0.07704353838094644,0.10723685935691551,0.09910806161385996,0.11433200412326389,0.2397824661820023,0.01373011553729022,0.00012776977486080593,0.00020055196903370046,0.05927171495225694,0.004515238514652959,0.0,0.09707142017505788,779873.7066666667,0.8232157841435185,0.07568508006908276
14,5e-05,0.03648573953752257,0.037378961068612555,0.09836571587456597,0.01491400264125286,0.00012805301491784993,0.0002173225735578326,0.05323389548213542,0.004150490174774362,0.0,0.09336024034423988,780026.0073529412,0.634801438626121,0.0718400143243435,0.11588189019097223,0.13076095015914352,0.09594463207103587,0.23038178620515046,0.013926401491518374,0.00013038415599752356,0.00021427218560819274,0.06177130239981192,0.0045221046165183736,0.0,0.09836571587456597,779351.7985185186,0.8833906611689815,0.0766765848795573
15,4.902259316855335e-05,0.03572802458490644,0.03429303487141927,0.08634045636212384,0.014224261738078184,0.00012555339985012034,0.00020926186218520257,0.052856242957235386,0.0037552781966554015,0.0,0.08939077198004522,777943.7773109244,0.6381616146624589,0.07297655868054438,0.12170982078269676,0.10640010127314815,0.10894538031684028,0.1461661331741898,0.012783658062970197,0.000129176312022739,0.0002157241326791269,0.05029859754774305,0.003744913383766457,0.0,0.08634045636212384,776487.1111111111,0.8925299298321759,0.0750576838740596
16,4.157640672065272e-05,0.036542304814988824,0.03117394906503183,0.07779054994936342,0.01396340929253512,0.0001315616673844702,0.0002197960167920252,0.05495082129951285,0.0038853334028179907,0.0,0.0875479552675696,779001.4390756303,0.6305066422254098,0.0775818825081116,0.10275035716869213,0.10373211895978009,0.08844838460286458,0.13866477683738426,0.01118915699146412,0.00012201995761306198,0.00019641390553227177,0.043322245279947914,0.003272099671540437,0.0,0.07779055560076678,776609.28,0.9022959165219907,0.07385459617332175
17,2.9018481006140187e-05,0.03296477449353503,0.028621020846896703,0.06788283736617477,0.012861061328630737,0.00011785687403986965,0.00019295686207679413,0.04590934014120022,0.0031826655153466875,0.0,0.07899617785666169,776746.9716386554,0.6300121468155324,0.0732446792183303,0.09016762062355324,0.0811798095703125,0.08396061650028935,0.12096776891637731,0.009972062287507234,0.00011679621758284392,0.00019025581854361075,0.03654697842068142,0.0026656433388038917,0.0,0.06788283736617477,775276.5155555556,0.9072044994212963,0.07327102661132813
18,1.5341800470949376e-05,0.029660846842374623,0.02743260418927228,0.06364041928891782,0.011243195529291485,0.00012212602367438522,0.00020232319314215732,0.03446718774923757,0.0023951326348200567,0.0,0.06373267335926786,774760.0735294118,0.6881559871825851,0.07141271723481286,0.08181373313621239,0.0773239587854456,0.07835761176215278,0.10970560709635417,0.009335202817563658,0.00011446447284133346,0.0001879888552206534,0.033244159839771414,0.0024483440540455006,0.0,0.06364042494032118,774490.1688888889,0.9263359917534723,0.07387548376012731
19,4.895074757940274e-06,0.028686619254157823,0.026711688571506076,0.062259640163845484,0.010708445870951443,0.00011808533396534211,0.000197782176770534,0.032968454000328766,0.002263776144059766,0.0,0.06132594596187608,774869.012605042,0.7051485291048258,0.07128638436062996,0.07948095816153067,0.07625910441080729,0.07717875727900753,0.10546332465277777,0.009148839314778646,0.00011344552040100097,0.00018690583882508455,0.03224259270562066,0.002372779846191406,0.0,0.06225963451244213,774578.1570370371,0.9421240234375,0.07054182829680267
20,1e-06,0.02779854733903869,0.026576930858470776,0.06205312658239294,0.010417691161934318,0.00011396099053097776,0.00019047781724180487,0.03223327127825312,0.002184860596135885,0.0,0.05949487623234256,775439.4852941176,0.7085330408661306,0.06847815628813095,0.07918333265516493,0.07606970327871818,0.07670377943250868,0.10516742847583913,0.00911809073554145,0.00011321946426674171,0.00018668629505016186,0.03206290916160301,0.002359906655770761,0.0,0.06205312093098958,774860.8948148148,0.9475305627893519,0.06988430447048612
