epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl
1,3.02e-05,0.13143738614449815,0.09182352701822917,0.1741898939344618,0.049739878234028756,0.0004623513191709436,0.0008038916471986754,0.23641583385826653,0.06438986314889278,73.97341563013308,0.3225133875268024,200915.40530203976,0.2059559009693287,0.16507776331018517,0.20175629792390046,0.46308268229166666,0.025926923398618344,0.0004565480903342918,0.0008063384338661476,0.1349452379014757,0.016101581432201244,73.31625578703704,0.1741898939344618,199619.31851851853
2,5e-05,0.09389634990760722,0.08679297553168402,0.1692127369068287,0.02634091202411255,0.0004555863898125966,0.000818979520055379,0.14664532200561906,0.01439253667907236,73.17977600416877,0.18078025667363132,198521.85162787657,0.22679050021701389,0.22423242639612267,0.1963901095920139,0.3329630985966435,0.023745930989583334,0.0004299720128377279,0.0007739630451908818,0.13366565845630787,0.013015535142686632,71.2628125,0.16921272560402198,198075.33037037036
3,5e-05,0.08222610567341788,0.07864277592411748,0.13670505099826388,0.022245571851169214,0.00042135035389102203,0.0007858964816698678,0.11896998450845854,0.011292002315800558,71.28096575717048,0.1541903442216094,197372.76379445606,0.1624387161820023,0.1501001089590567,0.16290511519820602,0.31600963451244213,0.019717425593623408,0.000438052459999367,0.0008310619990030924,0.10080070213035301,0.009721338484022353,72.77205439814814,0.1367050623010706,196236.1362962963
4,5e-05,0.07207633167014274,0.06880728262442129,0.1195895837854456,0.01909311785884825,0.0003919609546634191,0.000735864676689325,0.09191412032897503,0.008673603190537777,69.62466026050775,0.1318207424149603,197166.8883368201,0.16356163872612847,0.14436355025679976,0.1507222041377315,0.22241012008101851,0.01741657539650246,0.0003917392977961788,0.0007375622237170184,0.08144515426070602,0.007775159765172888,68.9241724537037,0.1195895837854456,197034.01481481481
5,5e-05,0.06630490161283682,0.06941958957248263,0.12322334572120949,0.01708087142387397,0.00037270315173754587,0.0007181596324537327,0.07969143076421825,0.007249995380265942,68.25918034828857,0.11740370704617087,196963.30655073223,0.14972911693431712,0.16609291359230324,0.1359026986581308,0.252412109375,0.017694716276945893,0.0003819808253535518,0.000728702810075548,0.09017858434606481,0.008297988750316478,67.98652777777778,0.12322334572120949,196847.07555555555
6,5e-05,0.06684445177699794,0.06385657416449653,0.10991720694082754,0.0179732757002879,0.0003602879309061437,0.0006971715480265926,0.08561588406064022,0.007382796274568246,67.62527644584368,0.12218605997391575,197201.07593488492,0.13510005244502316,0.1374594455295139,0.1467484876844618,0.20165378146701388,0.016067369249131946,0.00037349405112089933,0.0007169985771179199,0.06959859777379919,0.0067456506799768515,67.74319444444444,0.10991720694082754,196224.2962962963
7,5e-05,0.06119755792790034,0.06427092375578704,0.11237393979673033,0.01611577463628545,0.000341400848994347,0.000667910499328458,0.0729446548298313,0.006570527493704313,67.55227867030699,0.11183612728608328,196734.93164879706,0.1419056984230324,0.14168759946469908,0.1380136447482639,0.21251207139756945,0.016404568707501448,0.0003703725779498065,0.0007136131215978551,0.07219401606807002,0.006904182434082032,67.77070023148148,0.11237395109953703,196984.32
8,5e-05,0.06406121733734797,0.061517910427517364,0.10425019440827546,0.016151682406013137,0.00037483774613288745,0.0007356952849859683,0.06950506692650926,0.006095809043700725,67.70458115294389,0.10598606422979961,196379.81514775104,0.13164831090856483,0.13431876853660302,0.14089430067274306,0.17664854826750578,0.015239465501573351,0.0003639851455335264,0.0007182619306776259,0.06586619624385127,0.005917360164501049,67.77436921296297,0.10425018310546875,196234.9274074074
9,5e-05,0.06312520308595415,0.05953717267071759,0.10091821741174768,0.01608722612834594,0.0003660853072758442,0.000735745825889098,0.06952963887896997,0.006001213105652621,68.43483248116083,0.10675692011185271,196735.39758760462,0.12173909505208333,0.14015366165726273,0.12635036892361112,0.16561091670283565,0.014653396606445313,0.0003551728195614285,0.0007024749561592385,0.06244331642433449,0.005807728944001374,67.32704861111111,0.10091821741174768,196319.1348148148
10,5e-05,0.058464429218509084,0.0604656078197338,0.10666630497685185,0.01531970264072526,0.00033135444910125836,0.0006654068637255484,0.06672854328754058,0.005450620436768153,67.6901932321333,0.1020651428987541,196271.92099241633,0.1319768382884838,0.12833316379123264,0.14051656087239583,0.1960928683810764,0.015616731996889467,0.0003492905916991057,0.0006827975644005669,0.06613212302879051,0.006166093614366319,66.53690972222222,0.10666630497685185,196239.59703703705
11,5e-05,0.05585137030370845,0.05845671477141204,0.10104155363859954,0.014395466499580031,0.00032626652411910307,0.0006516917293820027,0.05886167287826538,0.005350798867237618,65.9805690573848,0.09982191654756103,196229.132354864,0.12073004828559028,0.13039608425564236,0.13974488434968171,0.15931183991608797,0.014557748017487703,0.0003496667632350215,0.0006872261453557898,0.059548622413917826,0.005812672862300167,65.7089525462963,0.10104155363859954,195648.79407407407
12,5e-05,0.05953096616214383,0.059789134837962964,0.10614629674840856,0.01509777408202323,0.00035214998868594264,0.000713395432136913,0.0614546198226418,0.005246268406073918,66.50098501388997,0.09831875663203923,196569.02183577407,0.1316250045211227,0.14034983317057292,0.13555462872540508,0.18218447084780093,0.015522691232186777,0.0003444419083771882,0.0006796444786919488,0.0654817369249132,0.006191980573866103,65.90568865740741,0.10614629674840856,196395.1288888889
