epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_ssim,train_mlw,val_rmse,val_h1,val_ssim,val_mlw
1,2.4800000000000004e-06,0.13234252333641053,0.17400997318327427,0.4912049099802971,0.06223900467157364,0.0004265271229087375,0.32518103122711184,69.95202941894532,0.09626609459519386,0.00042141824815189466,0.3778197467327118,73.89852952957153
2,4.4600000000000005e-06,0.175607168674469,0.1690892456099391,0.4844002313911915,0.09968256875872612,0.0003904538170900196,0.3760127067565918,70.95079650878907,0.09500099858269095,0.0003985397943324642,0.3610750362277031,73.50414752960205
3,6.44e-06,0.1276024803519249,0.16336271725594997,0.4854864999651909,0.06601005718111992,0.00036116094852332024,0.29022916555404665,70.22167358398437,0.0940976943820715,0.000395359033063869,0.32998044788837433,73.91637420654297
4,8.42e-06,0.1573434978723526,0.16060678474605083,0.47816185280680656,0.08889986127614975,0.0003797640383709222,0.3297028660774231,68.78384246826172,0.09220151789486408,0.0004095725580555154,0.31951091438531876,74.42365646362305
5,1.0400000000000002e-05,0.17915933281183244,0.15960885677486658,0.47533682733774185,0.10486810505390168,0.0004552943195449188,0.3435100674629211,81.51577911376953,0.09145924914628267,0.0004151642406213796,0.3159426227211952,74.4805736541748
6,1.238e-05,0.13107269257307053,0.15737885236740112,0.4721433576196432,0.06653993502259255,0.0005464560352265834,0.24806636571884155,75.65764007568359,0.09122490789741278,0.000396196146539296,0.3089608773589134,73.88736486434937
7,1.4360000000000001e-05,0.13970279097557067,0.1550206271931529,0.47272963635623455,0.08326428830623626,0.0002931408176664263,0.27854304313659667,76.37256469726563,0.09162268741056323,0.00037544616134255193,0.2975042164325714,73.44651412963867
8,1.6340000000000003e-05,0.1769650936126709,0.15453713294118643,0.46999605745077133,0.10706265568733216,0.0004618894832674414,0.3120530962944031,75.22302856445313,0.09086987096816301,0.00036956001622456824,0.3012617379426956,73.64764404296875
9,1.832e-05,0.18457574546337127,0.15457992162555456,0.4703146256506443,0.10756526440382004,0.0005296054529026151,0.33686807155609133,77.77144012451171,0.09091145126149058,0.00036732513399329036,0.3020147681236267,73.58563327789307
10,2.0300000000000002e-05,0.17997374534606933,0.15280392486602068,0.4702769722789526,0.11147779375314712,0.0003858438634779304,0.3280250787734985,75.08870849609374,0.09032524935901165,0.00035935239338868996,0.296740360558033,73.82886600494385
11,2.228e-05,0.1689143568277359,0.15325225237756968,0.4711421560496092,0.10639157369732857,0.0001899787617730908,0.353492271900177,70.10661926269532,0.09052910888567567,0.0003565318529581418,0.2993103340268135,73.6930980682373
12,2.4259999999999998e-05,0.1713770717382431,0.14996152464300394,0.46217985823750496,0.10062085688114167,0.0004731466353405267,0.3139925479888916,76.14332122802735,0.0885960254818201,0.0003532430546329124,0.2913556471467018,73.64455080032349
13,2.6240000000000003e-05,0.1167052760720253,0.14823535084724426,0.46403441950678825,0.06709676459431649,0.00024721025838516655,0.24831997156143187,74.88354187011718,0.08886097418144345,0.0003455111736911931,0.2806587517261505,73.9290657043457
14,2.822e-05,0.11643427312374115,0.14597661420702934,0.45857254788279533,0.06749566346406936,0.0002430579042993486,0.2452380657196045,74.94046325683594,0.08771974872797728,0.00034238426997035276,0.27425098419189453,73.88620376586914
