epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl
1,3.02e-05,0.14972071342606674,0.08703392876519098,0.22220847800925925,0.05070613924741246,0.0004874955782203668,0.0008327408595162916,0.2483728436994752,0.06701209118675487,75.40302663667431,0.3320306732970052,37383.86675604018,0.22967334888599536,0.297619787145544,0.24280366120515046,0.5560241247106481,0.03134666725441262,0.0004905200004577636,0.000855083288969817,0.19557549370659721,0.02078447695131655,74.63535300925926,0.22220850061487268,1824.9361111111111
2,5e-05,0.07782008269583518,148.60902777777778,0.19231293854890047,0.028326643506166326,0.0004782062370770413,0.0008417383165297339,0.1606587580557149,0.01688050238657197,73.91933270378591,0.1959965410778712,1484.31270091803,0.24008732548466435,0.23324657298900464,0.26220036259403934,0.38308204933449075,0.026532086972837095,0.0004528051835519296,0.0008030773092199255,0.1662968162254051,0.011869077329282407,72.23628472222222,0.19231293854890047,148534916.74074075
3,5e-05,0.06209261000553871,0.06506996437355324,0.16315687391493056,0.0216384960112462,0.0004278973227727376,0.0007851570324373634,0.12017101947233767,0.01077818147308158,71.3682147069955,0.15157313632416425,1033.5942902185927,0.17441779242621527,0.18239435266565393,0.1644829644097222,0.4366275589554398,0.023014584294071903,0.00045285820960998534,0.0008479826538651078,0.12549579761646412,0.011023887351707175,73.50902199074073,0.16315688521773727,588.1027777777778
4,5e-05,0.05274302073633571,0.05024173312717014,0.11984712953920718,0.018690765338509528,0.00039996234020322065,0.0007454960753318146,0.09053660823211511,0.00828812698440073,69.5296389208678,0.12820946262315477,473.6468551508054,0.15193852177372685,0.14564151340060763,0.15769004539207176,0.23278229890046295,0.01750955652307581,0.00039967285262213815,0.0007494943230240433,0.08219544587311921,0.007680185106065538,68.82967592592593,0.11984712953920718,419.21685185185186
5,5e-05,0.051060922317222444,0.04822677612304688,0.11519458912037037,0.01821882597455233,0.00038258862356795585,0.000728896129122484,0.08830756048777114,0.007883741890536193,68.43419961650002,0.12647014799445994,466.5304446040836,0.14671084933810763,0.1501241726345486,0.14795869050202545,0.20081832320601853,0.016584115204987704,0.0003876860936482747,0.000734725969809073,0.0788693293818721,0.0068228318956163195,67.99734953703704,0.11519458912037037,427.9548611111111
6,5e-05,0.04719484299440794,0.046702247902199075,0.11272161413122106,0.016946359714843862,0.0003677490007796687,0.0007092643460705841,0.07624223778437371,0.006951396560070405,67.44480047664882,0.11458721863705992,424.6972597194017,0.14955447726779514,0.13646378128616898,0.14921793619791668,0.19877769187644675,0.016389439900716146,0.0003828085351873327,0.0007329825560251871,0.07177361382378472,0.00675365165427879,67.49415509259259,0.11272161413122106,406.340462962963
7,5e-05,0.04447973887708864,0.046807044700339986,0.1116902330186632,0.015818235802924005,0.0003485185136540578,0.0006787991110305411,0.07218572684411723,0.006382993948509504,67.42295595592036,0.11039974980414786,407.7178753330119,0.14010172526041667,0.14643785264756945,0.134040685583044,0.20343926323784722,0.016432921798140914,0.00038135016406023943,0.0007376578119066027,0.07183889318395544,0.0067878426445855036,67.76234953703704,0.1116902330186632,530.7857407407407
8,5e-05,0.047080089074119175,0.04724505389178241,0.11083630597149884,0.01649292977283237,0.00038600031706199385,0.0007550457301383621,0.07222243520006474,0.006291932141930488,67.99926449763726,0.10826183032150923,453.77784167174013,0.14613731101707175,0.1454845287181713,0.12925769947193286,0.2110231978804977,0.016144609804506656,0.00037767767906188965,0.0007398236239397968,0.07858232286241319,0.006255628797743056,68.67609375,0.11083631727430555,429.2092592592593
9,5e-05,0.04594022725225586,0.04266415348759404,0.10308524802879052,0.016073114205069964,0.0003787931626675345,0.0007563646100743997,0.06994961682223874,0.005960935329293606,68.3081727367066,0.10675620558870387,435.01188844816454,0.13113319679542823,0.1285297648111979,0.12922139485677084,0.187410967791522,0.014899043330439815,0.0003603790424488209,0.0007061096473976418,0.062230574996383105,0.0056870093169035735,66.92640046296296,0.10308524802879052,411.5725462962963
10,5e-05,0.04289523523133326,0.04476118582266348,0.10898130063657407,0.0155161850765215,0.00033785669004554386,0.0006709738806167216,0.06690117055900925,0.0055212543100492725,67.26135645750676,0.10338659141851768,451.03965548591134,0.1268480541087963,0.14483100043402777,0.13420691596137152,0.20723311812789352,0.015817335623281973,0.00035795988859953703,0.000699079434076945,0.07056721440067998,0.0064635672392668545,66.30862268518518,0.10898130063657407,460.7736574074074
