epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_ssim,train_mlw,val_rmse,val_h1,val_ssim,val_mlw
1,3.02e-05,0.10703167517837059,0.06315511329720418,0.15542457100969773,0.048702251583057216,0.0004707358435999218,0.23195086824844072,73.49093157077932,0.02285722137256353,0.00046515542513656395,0.11360079915435226,73.0244098409017
2,5e-05,0.06741211189066204,0.05997746242831151,0.14415881358914906,0.024887263252707705,0.0004592961169223923,0.1304002799498985,73.04836700950207,0.02126256580568022,0.00045274983957454054,0.10718269303992943,72.0866178894043
3,5e-05,0.05572576390649484,0.053541957251727584,0.12816158422165447,0.01966740709737286,0.00041518057846930394,0.10199551490061452,70.66491343286745,0.018517642797971214,0.00042761985248203186,0.09095547534801342,71.78538584391276
4,5e-05,0.053263967172885666,0.04839981974688945,0.11646834324355479,0.019063920038362582,0.00039707857555589286,0.09564078328000951,69.47548764121083,0.01721979294455162,0.0004014653678664386,0.0740450534997163,68.91670771280924
5,5e-05,0.046240368244242096,0.04797243573323444,0.11684195960561435,0.016361546877549503,0.0003789369596016974,0.07287982018921664,68.09001079862587,0.016886672007816808,0.0003864278151562488,0.07842915075796622,68.0209072028266
6,5e-05,0.04668201026740527,0.04689392851734603,0.1168390732175774,0.016915988561864864,0.0003649662189972785,0.07678473444663331,67.46234495569972,0.01674175439885369,0.00038044137983619025,0.0742006989761635,67.88542605929905
7,5e-05,0.043664624106926085,0.044920660853385926,0.10911805189870022,0.01565758774454499,0.00034764770727812585,0.07083100479517022,67.49226689039413,0.015802985627756075,0.00038227042715772297,0.06669435686535305,67.85298702098706
8,5e-05,0.04481392407061135,0.04414872195916595,0.10564517604532066,0.015621833918249882,0.0003851575971575052,0.06622806652819263,67.82563355577541,0.015703804885140723,0.00036894713388021584,0.06665039980853045,67.05621947111906
9,5e-05,0.043154966759799386,0.04084176672829522,0.09820266300605403,0.015163491970068428,0.0003715763065258908,0.06275105987632623,67.93608416473516,0.014314251381007058,0.0003601716114856875,0.056792896500340216,66.60306452998408
10,5e-05,0.040170346145132346,0.04119992902640391,0.09932381304049934,0.01445123752156296,0.0003370080953806133,0.05912469084292775,67.15220672415889,0.014663051263670679,0.00035527661008085554,0.058486980155662255,66.11227718777127
11,5e-05,0.039603266191851956,0.04072919294376064,0.09887459066179063,0.014155239584294604,0.00033233009288793924,0.05887681021351196,66.04917228571041,0.014395724360451655,0.000352235231543495,0.058144711918301055,65.79742004394531
12,4.2824116139070415e-05,0.04135501433152191,0.040210825243481886,0.09792347165721434,0.014557061804103894,0.0003599511606250443,0.058669294024112334,66.34363350010317,0.014311140770161594,0.0003500722509899653,0.055973810266565394,65.2869354361075
13,2.5500000000000003e-05,0.037237116561863556,0.03788709591556754,0.09030793752107355,0.013245366992298358,0.0003249284635403474,0.05163550850736546,65.45821861043635,0.013250620113340793,0.00034128956206485683,0.05047998322380914,64.91959846214012
14,8.175883860929588e-06,0.03389668422039972,0.036792737602911615,0.08718607073580777,0.012090678439304139,0.0003012557766516986,0.044954778010875114,65.5954706359608,0.012788475000782422,0.00033774803434459533,0.047445737167640965,64.36612233479818
15,1e-06,0.033813333134926765,0.03666477632605367,0.08685830607872318,0.011900704120242946,0.00030680445704918337,0.043816039502371305,64.95067584464739,0.012741151529502262,0.00033697184003240516,0.047166883680555556,64.29524101539894
