epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor
1,2.99525e-05,0.09418052845016248,0.07534285368742766,0.24058501066984952,0.050032337908359134,0.0001955705811116725,0.00029498057290980155,0.2104879337198594,0.05571343668368684,0.0,0.31450389475882556,797951.7058823529,0.2796470100889687,0.1721341281467014,0.2540362548828125,0.24695414225260418,0.7243843135127315,0.032539099234121814,0.00017361622165750574,0.0002574214228877315,0.20089002821180554,0.02754765263310185,0.0,0.24058501066984952,789862.6844444445,0.39894404658564814
2,4.9963273333986144e-05,0.07244781323340761,0.10558773464626736,0.34006214283130787,0.03293947038092032,0.0001796051689145789,0.0002703751124194119,0.18714272274690516,0.019894538431608377,0.0,0.22624008520310665,800311.3350840337,0.24566745269699258,0.44561279296875,0.4377179181134259,0.38214911566840276,0.7526779061776621,0.04410278037742332,0.00020816164988058584,0.0002996257940928141,0.30411885579427084,0.04334909227159288,0.0,0.34006214283130787,818349.2266666667,0.5459044505931713
3,4.937559161148094e-05,0.05403260745796837,0.04555256031177662,0.13696876808449074,0.02507802876135131,0.00018197158859023323,0.00027219880673840657,0.1182647993584641,0.011314018809494852,0.0,0.15665895635841273,798984.762605042,0.21162787323989787,0.1672221204969618,0.15997490776909723,0.1935848659939236,0.2665499538845486,0.019411801938657408,0.00016388722040035106,0.00025489087458010074,0.0968173669885706,0.007783085858380353,0.0,0.1369687454788773,788522.2874074074,0.3423787208839699
4,4.808747105966034e-05,0.03843144698365897,0.032359000311957466,0.09357654147677952,0.0179701928800645,0.0001487999177682644,0.00024177908394563974,0.07690156007013402,0.006266956444547958,0.0,0.11444271268213496,781499.5425420168,0.14860236920228526,0.10987926341869213,0.10373210765697338,0.12978324607566552,0.20296990288628472,0.014044014259620949,0.0001398805335715965,0.00021441810660892063,0.05717572812680845,0.004641860326131185,0.0,0.09357654712818288,777579.5674074074,0.2744598840784144
5,4.613670130342732e-05,0.03664727411976382,0.03158550968876592,0.09310510140878182,0.017651806687231826,0.0001377402600423118,0.00021736509309242238,0.07248809007035584,0.005379140126604994,0.0,0.10859241580762782,776131.9784663866,0.12352405269356335,0.11436159487123843,0.10418625443070023,0.1160265209056713,0.1989945023148148,0.013570490236635561,0.00013410291186085455,0.00020959050567061812,0.05769063878942419,0.004440363424795645,0.0,0.09310510706018518,769858.7970370371,0.26562775788483795
6,4.3580512123997546e-05,0.03234019050640719,0.03472280149106626,0.10546951859085649,0.015682268684276014,0.000130623464597078,0.00020540367939461516,0.0600836848010536,0.004458697528398337,0.0,0.09518904047979027,769768.3702731093,0.11141956478607755,0.11903181287977431,0.133527911150897,0.13633073594835068,0.21080032913773147,0.01519939140037254,0.00013005875878863865,0.00020622063566137243,0.06973502265082465,0.00501970785635489,0.0,0.10546951859085649,767531.8044444445,0.2560214798538773
7,4.049389450737396e-05,0.031906476698252334,0.029999355740017362,0.09068333943684896,0.015378604122601888,0.00012953744605335234,0.00020699580126034073,0.060588156976619685,0.00446221833469487,0.0,0.09515150013465841,766425.219012605,0.09627763128706388,0.13087319833260996,0.10701255515769675,0.10669665301287616,0.16176936396846064,0.013157426339608652,0.00012906349367565578,0.00020316720008850097,0.052749085602936924,0.0042488829294840495,0.0,0.09068333943684896,772027.922962963,0.2476388210720486
8,3.696740063191148e-05,0.028390967881917452,0.029618875009042245,0.08979784930193865,0.013901467830287059,0.0001235746970779787,0.0002018714211993663,0.048823354124021126,0.0035270939604574894,0.0,0.0829751044511795,764086.8419117647,0.0987261942266917,0.1070761447482639,0.09418974699797454,0.14609449598524304,0.14897814715350116,0.01278697967529297,0.0001244179297376562,0.0002021197036460594,0.055540974934895834,0.004041360219319661,0.0,0.0897978436505353,762368.3318518519,0.22798518428096065
9,3.3104487336791805e-05,0.028633655142821686,0.025738296508789064,0.07624252319335938,0.013633945549861724,0.00013232071741636718,0.00021708404907991937,0.05039584035632991,0.0036242238613737733,0.0,0.08308174411038391,761505.3466386554,0.08242974643196378,0.08715888129340278,0.10761189778645833,0.09504003454137731,0.13582006383825232,0.011007715861002604,0.00011998921632766724,0.00019748363229963516,0.04385280185275608,0.0031016116672092013,0.0,0.07624252319335938,759766.4237037037,0.21531989203559027
10,2.9018481006140187e-05,0.026455267496845302,0.028120430840386283,0.08780566745334202,0.012904081744055789,0.00012730074108004992,0.00021401699115752103,0.04249967446848124,0.0028478376755193503,0.0,0.07380375591646723,759903.2862394959,0.08111971381957792,0.0896553322120949,0.10667924669053819,0.09265333952727141,0.22026780870225696,0.012213845429597078,0.00011921880421815095,0.00019501818550957573,0.052415279812282986,0.0036631644213641133,0.0,0.08780566745334202,760126.1985185185,0.20833545826099537
11,2.4829252910054948e-05,0.02403860555633026,0.023414200676812064,0.0690640710901331,0.0117107504751815,0.00010961654234739674,0.00018226746286920023,0.04040553639916813,0.0028704662783807064,0.0,0.0732194529924573,756948.8676470588,0.07861974487910751,0.09317529748987269,0.08034594500506366,0.08460359361436631,0.12324233443648727,0.010065377553304037,0.00011631509772053471,0.00019251373079088,0.03723560474537037,0.002767988134313513,0.0,0.0690640710901331,754855.4903703703,0.19477272316261574
12,2.065970253815318e-05,0.024292683307112765,0.023417152122214988,0.07044320000542535,0.011938628118422603,0.00011830359676614611,0.00019747132785237264,0.038208682497008505,0.0027651680367333548,0.0,0.07113483848691989,756667.1917016807,0.07075727560377422,0.09196429782443577,0.0812954259801794,0.0843632733380353,0.13567309344256365,0.010220425923665365,0.0001146427348808006,0.0001899878846274482,0.03726681462040654,0.002743647716663502,0.0,0.07044320000542535,755431.9170370371,0.1874568458839699
13,1.663215209416456e-05,0.023738975566224892,0.02179544660780165,0.0642988755967882,0.011583165743020402,0.00011953415207030689,0.00019994917638847378,0.03645732272572878,0.00255666598051536,0.0,0.06731851896693726,755950.8235294118,0.07105034481765342,0.08035914668330439,0.0774195635760272,0.07811612164532697,0.11951339156539352,0.009424230787489149,0.00011235198488941898,0.00018771167154665346,0.03311570061577691,0.0024237929450141057,0.0,0.0642988755967882,753150.1985185185,0.17862604211877894
14,1.286475792637575e-05,0.021045232105593222,0.021551565947356046,0.06380782515914352,0.010396515289243279,0.0001044872636562448,0.00017808358297923465,0.03194393380349424,0.002246871590614319,0.0,0.062486414210636075,753534.5761554622,0.06327632370115328,0.07536967524775752,0.07908454047309028,0.0773423088921441,0.12310457582826968,0.009350868507667824,0.0001111871666378445,0.00018668728846090812,0.03290965044939959,0.002373250855339898,0.0,0.06380782515914352,752634.3111111111,0.17048902723524306
15,9.46804417188025e-06,0.020367877581352445,0.020713030497233074,0.06043446858723958,0.009956864107932364,0.00010484296821110135,0.00017876466725803248,0.03042967780297544,0.0020541741567499496,0.0,0.0595045720203584,751108.2699579832,0.06044132916742012,0.07403768468786169,0.07197840372721354,0.07360278659396702,0.11396598533347801,0.008894770586932147,0.00011008836604930737,0.00018555930367222538,0.031188857467086228,0.002237770645706742,0.0,0.06043446858723958,750847.9051851851,0.16355114972149884
16,6.5416603071992735e-06,0.02104097048305914,0.020311293425383393,0.05935563829210069,0.010112252469886751,0.00011052974393557535,0.0001891859705394091,0.03229601142787132,0.002148062241177599,0.0,0.060182377789952175,750104.9296218487,0.055782898008322514,0.07279586791992188,0.07084869384765625,0.0719386065447772,0.11009785970052083,0.008739095617223669,0.00010929069033375493,0.00018471856911977133,0.03018328348795573,0.002178687166284632,0.0,0.05935563829210069,749783.1348148148,0.1580171260127315
17,4.1714577290922945e-06,0.020067855977930694,0.020163298712836373,0.05899876912434896,0.0097708361548129,0.00010476648359687387,0.00018148263118463614,0.02999675424159074,0.0020057322347865384,0.0,0.05743703721952038,749853.2132352941,0.0559182313403913,0.07243798715096933,0.07050022266529224,0.07153661092122396,0.1090968492296007,0.008687377505832249,0.0001088756764376605,0.0001843137432027746,0.029985337433991607,0.0021561417756257232,0.0,0.05899877477575231,748825.8844444444,0.15343371355975116
18,2.426971129979297e-06,0.02081243691480711,0.020080720406991465,0.05879388314706308,0.010107524732143438,0.00011305140873171221,0.00019540528573845162,0.029908924042677677,0.0019749595838434554,0.0,0.0566660487601737,747919.4784663866,0.05660030316217106,0.07221158628110533,0.0703413956253617,0.07132674040617766,0.10849138047960069,0.00865703370836046,0.00010864019393920899,0.0001841343884114866,0.02989272506148727,0.002142026865923846,0.0,0.05879388314706308,747963.4488888889,0.15077674018012152
19,1.3593785569270496e-06,0.020461285658994643,0.020036085623281973,0.05868411593967014,0.009900930478480183,0.00011056355202419902,0.000192430225024127,0.029883128755232868,0.001954076670798935,0.0,0.05656352695547232,748007.0845588235,0.05497082410489812,0.07209018848560475,0.07031251130280672,0.07120295771846065,0.10812276204427083,0.008640552096896702,0.00010848091708289253,0.0001839876174926758,0.029836609451859085,0.0021341254976060655,0.0,0.05868411028826678,747810.7970370371,0.14959965458622684
20,1e-06,0.020106187884641046,0.019996784351490163,0.058585741961443866,0.009725116085683723,0.00010760907736323684,0.0001862426454733525,0.029631544561947092,0.0019146935278628052,0.0,0.05547503089266164,748199.149684874,0.055588611988585536,0.07199462890625,0.07012759173357928,0.07111543443467883,0.107887042010272,0.008626862985116465,0.00010838871752774274,0.00018389207345468028,0.029776763916015626,0.0021287211665400752,0.0,0.058585741961443866,747541.8074074074,0.14839718288845485
