epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_ssim,train_mlw,val_rmse,val_h1,val_ssim,val_mlw
1,3.02e-05,0.11059240783685545,0.07254470177822643,0.1931822678005254,0.05093999056605365,0.00047201678612309784,0.2403438439179664,73.42815002537172,0.027563783471231108,0.0004780993381306568,0.14050633704220808,73.9166620099103
2,5e-05,0.06919326759274722,0.059643024720803454,0.1434954068892532,0.02539248251702995,0.00046910644067447033,0.1356364141947056,73.6791833055568,0.021125376888171392,0.00045197866881170303,0.10612475845548841,72.35391896565756
3,5e-05,0.05640003806424315,0.05835651608114993,0.14227637836778606,0.020001567803736325,0.0004185882379578627,0.10312705284382011,70.97242476650861,0.020264582919577757,0.00042609968898937547,0.11191298599596376,71.1346219889323
4,5e-05,0.0514564813742079,0.04845317522132838,0.11654062643647194,0.01835512483071645,0.0004035641139717543,0.08615433633576876,69.8440220405866,0.0169270623040696,0.00040465876983203255,0.07528782650276467,69.29411948310005
5,5e-05,0.04894467376788229,0.04777248669760647,0.11653035079991376,0.01735038275705752,0.0003902909432404862,0.0805316234482881,69.14058291064147,0.01695540664855529,0.0003952519381713231,0.0736965517644529,68.43954945317022
6,5e-05,0.04818429383566159,0.052612699675891134,0.13515783983800148,0.01755160553318499,0.00037236117222731475,0.08009752668596212,67.83126592436595,0.019284204532978712,0.00039200544842767863,0.09152148246765136,68.4689779832628
7,5e-05,0.04437944757222163,0.04454006552144333,0.1067825994723373,0.01587231265221212,0.0003552427074548984,0.07163332783028671,67.96377931379374,0.015498065169624708,0.0003827251231679704,0.0660382921607406,67.83873103389034
8,5e-05,0.047046042645591694,0.045953868052887696,0.10875271057641064,0.01650899199858526,0.00039317768031961356,0.07252110796493466,68.20262305606857,0.01609441370530813,0.00038102161948700086,0.0720558202708209,68.03071822554976
9,5e-05,0.04568257729842417,0.0447255117867004,0.10945139630525201,0.01615284137314801,0.00038002592495290646,0.07018959422490587,68.42451784301502,0.015643983874469997,0.000371812515918969,0.06993934516553525,67.55456280178494
10,5e-05,0.04193049875501091,0.043169950273715785,0.10441798532174693,0.015023427957446786,0.00034645001019613635,0.06389713287353516,68.28259890249085,0.015193307590843351,0.00036779351919567153,0.06391310877270169,66.7535987967032
11,5e-05,0.040561503729740135,0.04535078151496472,0.1120754290399728,0.014502300297311472,0.0003409026431587092,0.0600938063785122,66.50345592418974,0.016626473156459355,0.00036861449459879456,0.06862388796276517,66.66825355247215
12,4.2824116139070415e-05,0.043630613972701786,0.041423336321970934,0.10038995890153779,0.015409463034576453,0.00037319716623511023,0.06374194856468104,67.19265690408491,0.014604530976740299,0.000360271475788236,0.05870154151210079,66.05020286277488
13,2.5500000000000003e-05,0.038559713279127016,0.03985611841117066,0.09544186264414478,0.013722358846980455,0.0003341450503877853,0.05420067893910109,66.13496378974436,0.013892965940758586,0.00035166814840556103,0.05586496529755769,65.55317873919452
14,8.175883860929588e-06,0.035326271273086636,0.03827383890265116,0.09082071535565235,0.012609572398961448,0.00031012381499431854,0.048070052178833776,66.37457245862633,0.01330198692554539,0.0003478408963989447,0.05053204660062437,65.11468120433666
15,1e-06,0.035158015006790756,0.03814132906186084,0.09049183410350924,0.012385282504750282,0.0003156381957039751,0.046605481886963465,65.75018055169652,0.013253164009053122,0.0003471582343598601,0.050201687901108356,65.04655619868525
