epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl
1,3.02e-05,0.1202741136139251,0.09517372413917824,0.25808091905381947,0.05569872316012011,0.00047059968834108675,0.0008246896724307148,0.25258604222012365,0.07652924792786522,0.0,0.3753011453834413,31574.97975050156,0.29845481589988426,0.3343517162181713,0.37897449634693287,0.5025108959056713,0.034556104871961806,0.000493858434535839,0.0008652330327917028,0.23431251808449075,0.028265934696903937,0.0,0.25808091905381947,7778.228148148148
2,5e-05,0.0798237311242686,0.06817870528609664,0.17261974193431712,0.03084255799175743,0.0004416695208830681,0.0007799482613694004,0.17707534901267813,0.020562207599065293,0.0,0.22024145508847476,3363.937483528169,0.2063053611472801,0.1904595043041088,0.23413578739872684,0.3889964011863426,0.02447128861038773,0.00048108882374233667,0.0008985123810944733,0.13004114221643517,0.014916048403139467,0.0,0.17261974193431712,1468.0514814814815
3,5e-05,0.06187518407536133,0.05478601526331019,0.13674597846137151,0.022465390683673946,0.00043712186041215564,0.0008057203200817385,0.11611295681618247,0.010942221872477351,0.0,0.15310753294691506,1367.5615169253808,0.17185655381944445,0.1550029726381655,0.16050162986472802,0.3029438612196181,0.020003958808051215,0.00041501959164937335,0.0007733061578538683,0.09289655332212095,0.009481543788203487,0.0,0.13674597846137151,965.9540740740741
4,5e-05,0.054181527611351414,0.05898688422309028,0.15023211443865742,0.019675060191920425,0.0004037055301284861,0.0007558254462279845,0.09491328583352236,0.009222773016746073,0.0,0.13557145916019026,841.9770138473192,0.18639010959201388,0.2080859375,0.19818730107060184,0.2525755931712963,0.021209468135127314,0.000402271482679579,0.0007551579122190122,0.11718209725839121,0.00947034200032552,0.0,0.15023211443865742,865.2766666666666
5,5e-05,0.05093706555072234,0.0477366864239728,0.11762230767144097,0.018642834055521935,0.0003812239704489021,0.000724928423111793,0.08762571471256192,0.007974872155169562,0.0,0.1277078413073301,891.7545851384247,0.15236426459418403,0.15110914442274306,0.14260269730179398,0.214217529296875,0.01698269455521195,0.0003853850452988236,0.0007316668386812563,0.07602509675202546,0.007296054981372975,0.0,0.11762230767144097,809.7281481481482
6,5e-05,0.04618751503006949,0.046778253625940396,0.11587174027054398,0.016772627551644402,0.0003692105574594462,0.0007120077594572269,0.07250666618347168,0.006758474094099579,0.0,0.11428570605923566,783.59343505604,0.14644547073929398,0.14892763491030092,0.14448771158854168,0.21560388635706018,0.01705076712149161,0.00037802501961036963,0.0007238290044996473,0.07152617277922453,0.007136018541124132,0.0,0.11587174027054398,973.1159259259259
7,5e-05,0.04531766125049723,0.04893753616898148,0.12246384232132523,0.01648971545811992,0.0003573512697653599,0.0006931100896904487,0.07254619441271826,0.006731789231799137,0.0,0.11325406622936536,784.5272134437721,0.1625577234338831,0.13176420988859955,0.16873925103081597,0.21364565248842593,0.01779092859338831,0.0003815546742192021,0.0007350890724747269,0.07995910079390914,0.007627584669325086,0.0,0.12246384232132523,750.0675
8,5e-05,0.04637309047637048,0.04574394508644387,0.11133671513310185,0.01685462970501903,0.0003715192597141422,0.000724899569229222,0.07239113642082055,0.006529164052408609,0.0,0.11189995828439252,838.2699161992413,0.13699988471137153,0.14244652642144098,0.13886899594907406,0.20457227918836807,0.016687612180356626,0.00037380571718569153,0.0007293444651144522,0.06856804176613136,0.0064857157954463255,0.0,0.11133671513310185,808.3796296296297
9,5e-05,0.04534693825288547,0.04355846263744213,0.10810463234230325,0.016510945035604505,0.0003645824996026543,0.0007205082596961444,0.07008321595740617,0.006246600876792205,0.0,0.11018079204804354,943.855444106098,0.13652291757089122,0.1232421875,0.15456879792390046,0.18215021204065393,0.01544481771963614,0.00035969458244465016,0.00070276971216555,0.06699929696542245,0.006376523618344908,0.0,0.10810463234230325,790.2035185185185
10,5e-05,0.04225858005648284,0.04622406005859375,0.11595114248770255,0.015505501957830415,0.0003388276179131144,0.0006723351618793039,0.06486530165542619,0.005622086914014617,0.0,0.10363071574926938,819.0165899747585,0.12680095531322338,0.18303601300274885,0.158067547833478,0.16876980251736112,0.016622207076461226,0.0003568734504558422,0.0006969011271441424,0.07784993489583333,0.0070141142385977285,0.0,0.11595114248770255,806.8805555555556
