epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl
1,2.99525e-05,0.11586731382716103,0.06966062192563657,0.1708083767361111,0.053526529212709235,0.0005442817265484796,0.0009342061622046764,0.23417797108658223,0.05747032203093296,73.30848687436401,0.3108722873094703,201128.28006827732,0.18684407552083335,0.18029823585792823,0.18503542299623843,0.4626129828559028,0.02490787082248264,0.00048375920013145167,0.000848335513362178,0.1370985695167824,0.015425796508789063,73.82836805555556,0.1708083767361111,199856.28444444443
2,5e-05,0.06942751488703139,0.06827219645182292,0.17963113290292246,0.02659335168970733,0.00045515824836422496,0.000812194544243325,0.1338416663538508,0.012981286444583861,72.97728434330276,0.1678724552528197,199333.99343487396,0.20193931297019677,0.2172643138744213,0.2585281711154514,0.35263965747974535,0.025355945163302952,0.00044531336537113897,0.0007971117231580946,0.1376705480504919,0.013435889350043403,72.05466435185186,0.17963113290292246,199096.84148148148
3,5e-05,0.0647663251191628,0.054689285843460646,0.13259263780381944,0.024362310399340482,0.00045018127205084124,0.000821737181911335,0.11929966922567672,0.01120832349572863,71.60106255026425,0.153459797198532,198763.7949054622,0.17051131637008102,0.16700059678819446,0.1782295622649016,0.2555175103081597,0.019405138934100116,0.00042201876640319825,0.0007819503325003165,0.09455469202112268,0.009491445753309461,70.60895833333333,0.13259262650101272,197968.45037037038
4,5e-05,0.05861312294958018,0.05177807843243634,0.12789948640046298,0.02217312516378505,0.00039788860329495305,0.000750851359777446,0.11030378061182358,0.009587158049855913,70.45132789291253,0.14369752508502046,198978.93723739494,0.1568790124963831,0.14820596200448496,0.14875703034577548,0.2789278609664352,0.018211278562192564,0.0004082781297189218,0.0007625054430078577,0.08768595377604167,0.008567202532732928,70.065,0.12789947509765626,199373.4874074074
5,5e-05,0.05104728248126868,0.0453866125036169,0.1088892505787037,0.019196980061526057,0.000393620555356591,0.0007516674634666933,0.08112849758452728,0.0071586386746719105,69.88676160924575,0.11665891123419049,198643.79030987396,0.13520098650896992,0.13632538972077546,0.14054578993055555,0.19141239872685184,0.01580707550048828,0.00039025328777454515,0.000740750718999792,0.06711246066623264,0.006764116640444155,68.07383680555556,0.1088892505787037,198440.07111111112
6,5e-05,0.04971616654148122,0.047126521357783564,0.11514165807653357,0.01898034116519349,0.0003788438653759267,0.0007264893996028402,0.07862421194044482,0.0069330531258543,68.17229125078987,0.11529430289979742,198523.61226365546,0.15115901240596064,0.1393173669885706,0.13884252477575232,0.2250709816261574,0.016538778234411168,0.00038409957179316766,0.0007352019239355017,0.07588511149088542,0.007421447612621166,68.08010416666667,0.11514165807653357,198257.26814814814
7,5e-05,0.04871799010282554,0.047504108570240164,0.11973551432291667,0.018393628224887017,0.00037844177095088406,0.0007356162861179357,0.07601515385283142,0.006864010411150315,67.94354039681058,0.11371052512476425,198557.49225315126,0.16877085367838543,0.15447093822337962,0.13319200303819445,0.20296355070891203,0.017119930408619068,0.00037449695445873117,0.0007222482010170266,0.07772887618453414,0.007364649596037688,67.74088541666667,0.11973552562572339,198791.27703703704
8,5e-05,0.04558014210720523,0.04564357898853443,0.11134179009331598,0.017431245975885072,0.00036238498359423584,0.0007110260305446846,0.06686431219597824,0.0059395825662532774,68.27220134574826,0.10448848067962822,198301.1805409664,0.13811813919632523,0.13292329011140047,0.13990223072193286,0.2202131031177662,0.016628225821035878,0.00037616354447823983,0.0007441257547449183,0.06804784138997395,0.006633684370252821,67.81020833333334,0.11134177879050926,198168.58074074073
9,5e-05,0.04924570812898524,0.041839051423249424,0.10022486933955439,0.0184615290755046,0.00039927509895568917,0.0007949962339142901,0.07213616170803037,0.006501399043227444,67.7881450172232,0.11197069788179478,197949.53689600842,0.12590128580729168,0.1278360324435764,0.13057820638020834,0.1639143767180266,0.01466326395670573,0.00036260408383828623,0.0007063871842843515,0.060303864655671294,0.005754938478823061,66.61555555555556,0.10022485803674769,197813.2385185185
10,5e-05,0.04646946140760634,0.043445118091724536,0.10851734302662037,0.017840201547760674,0.00037503438998559617,0.0007459136386922397,0.06585026638848442,0.005541539868386854,66.39468954390838,0.10312974916285828,198106.94918592437,0.1311173841688368,0.13418528238932292,0.1294874855324074,0.21918701171875,0.015433502197265626,0.00036004781723022463,0.0007043233182695177,0.06672814828378183,0.0062570133915653935,66.23003472222223,0.10851735432942708,198146.2162962963
11,5e-05,0.04181389823681166,0.04107270982530382,0.10012266936125579,0.01618307354633047,0.000331617372260652,0.0006637391875798328,0.060333039079393656,0.005533339847035769,66.17756428438075,0.10145474713640053,198429.22045693276,0.13612581606264468,0.12512799298321758,0.11985183150679977,0.1675230012116609,0.014426730120623553,0.0003533991619392678,0.0006954544561880606,0.05984015005606192,0.0057195719966182,65.6864525462963,0.10012266936125579,198577.29185185186
12,5e-05,0.04404301099291369,0.040321895458080154,0.09875024866174768,0.01682482664903798,0.00035739638727082983,0.0007164440026184928,0.06232242874738549,0.005584748602714859,65.02345993939568,0.1020430107014019,198069.4080882353,0.11908452917028356,0.12441096553096065,0.12873555501302084,0.16992245144314236,0.014316331368905526,0.0003517866576159442,0.0006926298582995379,0.056108217592592595,0.005447053556089048,65.68013888888889,0.09875023735894098,198416.59259259258
