epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
11,2.4829252910054948e-05,0.048895891427117234,0.04749061301902489,0.09562723795572917,0.015960751046590945,0.0003328686466948286,0.0006650600081237283,0.0557229002984632,0.004987596933330808,0.0,0.09461616261416123,188184.46533613445,0.36450853267637623,0.7933272794515145,0.12579777470341436,0.1154405834056713,0.11917319968894675,0.16017862955729167,0.013855271516022859,0.0003500875499513414,0.0006884220794395164,0.05426114117657697,0.005363798494692202,0.0,0.09562723795572917,187876.96592592594,0.6221767397280092,0.7991793258101851
12,2.065970253815318e-05,0.04935274398376962,0.04708941989474826,0.09399168791594328,0.01616824950490679,0.00033864109119509947,0.0006789589156944524,0.055320056546635986,0.005002025013961712,0.0,0.0952927338100281,188064.821822479,0.3811922939885564,0.7954431291387862,0.12101119429976852,0.11410999439380787,0.11822742603443287,0.15821558069299768,0.01367487872088397,0.0003488424972251609,0.0006871636267061587,0.052362150969328704,0.005234174021968135,0.0,0.09399168791594328,187657.33925925926,0.620850513599537,0.8118091724537037
13,1.663215209416456e-05,0.04778894955808876,0.04611879136827257,0.0915489309805411,0.015484351242164603,0.00033350686147464673,0.0006721197107039831,0.05059503907916926,0.004661882061417363,0.0,0.08984612210207626,187623.84847689077,0.4063112450247051,0.8039999173468902,0.11451908817997686,0.11143785264756945,0.11260527434172454,0.161435625994647,0.013276745831524885,0.00034284843338860406,0.0006786900096469455,0.05069931595413773,0.004988460187558774,0.0,0.0915489309805411,187589.33333333334,0.6505742730034723,0.8094728370949074
14,1.286475792637575e-05,0.0471876224174219,0.045904216059932,0.09046108669704861,0.015227724406711695,0.0003306471832935941,0.0006709685182284971,0.048927551057158396,0.004522584472634211,0.0,0.08860433292614311,187473.62959558822,0.43471497147023175,0.8088406564808693,0.11656847918475116,0.10957230179398147,0.11586214418764468,0.1485639331958912,0.013164541456434461,0.0003409704014107033,0.0006765717488748056,0.049837962962962966,0.004858348634507921,0.0,0.09046108669704861,187349.71259259258,0.6687746853298611,0.8215461335358796
15,9.46804417188025e-06,0.04550438594980901,0.04533464219835069,0.08881353872793692,0.014543241985580501,0.00031810292256056886,0.0006473929608561599,0.046360004348915164,0.004226112472159522,0.0,0.08439515377668773,187120.37710084033,0.4660215628247301,0.8101996984802374,0.1120769359447338,0.10975910328052663,0.10933840151186343,0.15022770634403934,0.012914536087601272,0.00033851466797016284,0.000673486038490578,0.048183452464916086,0.004771563212076823,0.0,0.08881353872793692,187223.60888888888,0.6942850748697916,0.8266853841145834
16,6.5416603071992735e-06,0.0459673055643294,0.0449111740677445,0.0872350169994213,0.014564019870482572,0.00032486019415405243,0.0006630967805032939,0.046164859743679273,0.004268289301074853,0.0,0.08432626486325465,186880.97334558822,0.49471603997615204,0.8235546771217795,0.11098151312934028,0.10719922101056134,0.10791110568576388,0.14348628291377316,0.012721520883065683,0.0003368916114171346,0.0006713193434256094,0.04663503576208044,0.004666873790599681,0.0,0.0872350169994213,186665.8488888889,0.7147394929108797,0.8349817346643519
17,4.1714577290922945e-06,0.04502627676149376,0.04490104392722801,0.08685955471462674,0.014267279915198558,0.00031541648725372495,0.0006447298811286876,0.044579721298538336,0.004076505846836988,0.0,0.08225604619423882,186470.00774684874,0.5197500874515341,0.8301214520670787,0.110545654296875,0.10685356987847222,0.10748367874710649,0.14232688621238426,0.012667370548954716,0.00033606847127278644,0.0006704264658468741,0.04636319478352865,0.0046322109081127025,0.0,0.08685955471462674,186360.75851851853,0.7332805266203704,0.8475771303530093
18,2.426971129979297e-06,0.045812857125987524,0.04465436582212095,0.08663939299406828,0.014444570534494744,0.00032584549883134007,0.0006679747563771152,0.04455637130416742,0.004049717315605709,0.0,0.08182344576265632,186288.1687237395,0.5376424060649231,0.8392556094321884,0.11019544813368055,0.10658743399160879,0.10727552625868056,0.14189317491319445,0.012638589364510995,0.0003355142363795528,0.0006695781372211598,0.046254597416630495,0.004614200238828306,0.0,0.08663939299406828,186211.41333333333,0.7449388744212962,0.8301877170138889
19,1.3593785569270496e-06,0.04479412185106458,0.04492151896158854,0.08653001573350694,0.014160695227504778,0.00031236418133538934,0.0006404934025921335,0.043928170905393714,0.004005176711733602,0.0,0.08167000083612795,186053.34020483194,0.5475967909608569,0.8425992051092517,0.11005542896412036,0.10650273075810185,0.1070512107566551,0.14161390516493055,0.01262259871871383,0.00033530606163872614,0.0006693855038395635,0.04610986215096933,0.004604206085205078,0.0,0.08653001573350694,186037.12,0.7512166341145833,0.8617140480324074
20,1e-06,0.04518978408843029,0.04485947220413773,0.08646971525969328,0.014227544599283142,0.0003180407955430589,0.0006525803618074371,0.04411856967861913,0.004051622316366485,0.0,0.08160284947322197,186013.1067489496,0.5571417670790889,0.8442414257706714,0.1100140493887442,0.10644241898148148,0.10699726246021413,0.14137279369212963,0.012613998695656105,0.0003351158786703039,0.000669100461182771,0.04604952776873553,0.004598833013463904,0.0,0.08646971525969328,185947.97037037037,0.7556389250578703,0.8582249168113426
