epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl
1,3.02e-05,0.11866257058760486,0.08245603773328992,0.21800677264178242,0.05431103933345386,0.0005121948237459924,0.0008766340415813943,0.2582785879967103,0.07137470938670586,72.46366332465136,0.34470237741659876,201629.53278634936,0.03293651439525463,0.00047322551409403484,0.0008280004395378961,0.1723882378472222,0.022877019246419272,73.81188078703704,0.21800679524739583,201324.56296296295
2,5e-05,0.0673268418135628,0.06760865953233507,0.165702966760706,0.02499569485755053,0.0004555741685546012,0.0008093314888382601,0.13034958595012522,0.014672558177963958,72.89994389043194,0.1720648373800591,201353.98107348327,0.024340568825050635,0.0004650925706934046,0.0008518539534674751,0.13342305501302085,0.013740216007939092,73.34398148148148,0.16570297806351272,201174.4474074074
3,5e-05,0.05891643714931283,0.054997920283564816,0.13057359483506945,0.021085496400541404,0.0004444963579357075,0.0008109658934227965,0.1040408148675783,0.01028580745393761,71.68835613617837,0.14133388472713188,201415.9592377092,0.01954262203640408,0.00042635714566266095,0.0007894143351802119,0.09424959535951967,0.009329663029423466,71.56975694444445,0.13057360613787616,201089.06666666668
4,5e-05,0.05302966152664632,0.051226320619936344,0.12029365822120949,0.018588967239445222,0.0004280957496278092,0.0007938320366769456,0.08690604268257587,0.008607826098238574,69.8725867251472,0.1260203778291721,201164.10796940376,0.018177545335557727,0.00040570784498144077,0.0007548874395864982,0.08508921870478878,0.007939061058892144,70.13612268518519,0.12029364691840277,201105.9911111111
5,5e-05,0.04861426857401418,0.05520521375868056,0.1367179814091435,0.017504773003333658,0.00037387684315568344,0.0007008535395151317,0.08277101945677562,0.007980271986837666,69.53652107366459,0.12252910766423247,201380.5531838389,0.019889006438078703,0.0003990115942778411,0.0007414803681550202,0.10243752938729746,0.007858764507152416,69.28214699074074,0.1367179814091435,201030.13925925925
6,5e-05,0.0469888549845541,0.052143091272424766,0.12601718478732638,0.01718596603125178,0.00035547029878403027,0.0006738066163413795,0.08019582347391041,0.007611172219200613,68.67544376900007,0.11918850420003906,201264.78749346235,0.019007093641493056,0.00039261477964895743,0.0007379190568570737,0.09003507260923033,0.008280829676875361,69.01075810185185,0.1260171960901331,200957.65333333332
7,5e-05,0.04456776657792502,0.0471420485885055,0.11393138744212963,0.01604720353437237,0.000350530591246322,0.0006703237904568755,0.07329355498238088,0.007050332788642979,68.85313473785273,0.1131379329385119,201338.18952667364,0.016971213729293257,0.0003844214810265435,0.0007253479074548792,0.0729984368218316,0.007107120090060764,68.43017361111112,0.11393139874493634,200937.24444444446
8,5e-05,0.04554256784756937,0.047160619099934895,0.11213783546730324,0.016037736347171178,0.000371423241271807,0.0007104917843399832,0.07289112711551299,0.006935968059874977,68.36841054940324,0.112392840423781,201227.98663049162,0.016752210546422886,0.00037999886053579826,0.0007216235001881918,0.07605642248083044,0.006741025712754992,68.24295717592592,0.11213784677010995,200946.22814814816
9,5e-05,0.046151087618390076,0.0472657549822772,0.11363671196831597,0.016215995585382233,0.0003806357540118039,0.0007470576557413502,0.0726886931572998,0.006967258877335234,68.82047075407276,0.11281051865104726,201057.87359440376,0.016935823228624133,0.0003774167873241283,0.0007170787122514513,0.07639396950050636,0.007121721903483073,67.93931712962963,0.11363671196831597,200869.87851851853
10,5e-05,0.04769810626310565,0.04804862693504051,0.1158347800925926,0.017007132241050382,0.00038889985660595,0.0007499303885804114,0.07497320489404591,0.006600566987712014,68.61818651973454,0.11161148871556237,200978.21512160043,0.017559383533619067,0.0003758936016647904,0.0007147053435996726,0.07796374850802952,0.00726305502432364,68.14440972222222,0.1158347913953993,200754.5837037037
