epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor
1,2.99525e-05,0.11735919884899083,0.09529911747685185,0.2691503228081597,0.055585781628845116,0.0004910458479235106,0.0008581514884091663,0.24814082544390895,0.06412722395748652,0.0,0.34808527108500986,198992.89272584033,0.31814195829279285,0.2581473343460648,0.4353788700810185,0.2818580910011574,0.5675188982928241,0.03591358608669705,0.0005002431074778239,0.0008747019591154875,0.22915586118344908,0.030481832998770254,0.0,0.2691503228081597,191558.64888888889,0.6211335810908565
2,5e-05,0.19841160496869006,0.15470575403284142,0.4450074146412037,0.07755144525851522,0.0013368577445576461,0.0029090991281139266,0.3601151269023158,0.11299994061974918,0.0,0.5133086411642427,207558.76615021008,2.759405041943077,0.48815999348958333,0.5405912724247686,0.4716753924334491,1.0174396882233796,0.06566710860640915,0.0007496288087632921,0.0009706023887351707,0.34371471263744213,0.09323426988389757,0.0,0.4450074146412037,221307.21185185184,2.427904369212963
3,5e-05,0.10186078740643854,0.08196335404007524,0.21336084436487268,0.04050368710788859,0.0006454818388750433,0.0009637480017635189,0.19388671532398513,0.030359923839569092,0.0,0.24580280019455597,209718.18474264705,1.8405346680088204,0.25935081199363424,0.2856669108072917,0.29695262767650465,0.3461527506510417,0.03117399427625868,0.0005163657223736798,0.0008741134184378164,0.16647379557291667,0.02132540950068721,0.0,0.21336084436487268,202165.1911111111,1.4133649811921296
4,5e-05,0.06770658619827082,0.057994983814380785,0.1454935935691551,0.026172474848435205,0.00047606877220047154,0.000829739315863777,0.11820447995883077,0.013123898195619342,0.0,0.16341410414511418,200340.4650735294,1.0522441055093492,0.19573886447482639,0.16507101553457754,0.1791081181278935,0.28671687373408566,0.020919804043240016,0.00045303388878151224,0.0007993464999728733,0.09615651448567708,0.009941175248887804,0.0,0.1454935935691551,198006.58962962963,1.1409116391782408
5,5e-05,0.06276652440741784,0.05815954137731481,0.147230303729022,0.02484433480514949,0.0004505786773046291,0.0008075767581423494,0.10262170058338582,0.010721424234514478,0.0,0.1483967962886105,198497.64797794117,0.9955432580298736,0.1627517361111111,0.22789460358796296,0.16282996283637152,0.27345002350983794,0.02079719826027199,0.0004285464463410554,0.0007774163175512243,0.10623349790219908,0.01085889321786386,0.0,0.147230303729022,198797.15555555557,1.1454408998842593
6,5e-05,0.05667047144672951,0.05763328269675926,0.14370747884114585,0.022125056678695337,0.0004031506137498811,0.0007385243920945883,0.09591922339271097,0.009105752496158375,0.0,0.1369187383591628,197400.60228466385,0.9715375469512298,0.20155619303385416,0.1664266628689236,0.21496780960648149,0.22672865125868055,0.02057485509801794,0.00041364934709337025,0.0007625442964059335,0.10917305275245949,0.01058744783754702,0.0,0.14370747884114585,198355.8162962963,1.3448859772858797
7,5e-05,0.05572002875704725,0.05104749891493056,0.13048528600622106,0.021583031878626646,0.0004183745597187868,0.0007762468553015164,0.08812178884233747,0.00847971170138912,0.0,0.12899455359252562,196518.7805934874,1.0502704346881193,0.16175994873046876,0.16834142614293982,0.1546721620912905,0.2519838912398727,0.01874962983308015,0.0004035816369233308,0.000750597494619864,0.08079190854673032,0.008234238801179109,0.0,0.13048528600622106,197587.9585185185,1.136646412037037
8,5e-05,0.05246612207353616,0.05044024997287326,0.12245469835069445,0.020693134117339338,0.0003873248405543258,0.0007301652758771617,0.08271163651923172,0.00775181846458371,0.0,0.12356166648013252,196127.5900735294,1.0149679519549137,0.1510100414134838,0.1478802490234375,0.14945648193359376,0.24902149341724536,0.01821547755488643,0.00039579082418371127,0.0007512731022304959,0.0829015604654948,0.0075728232772262006,0.0,0.12245469835069445,194330.01481481481,1.245369285300926
9,5e-05,0.053776709488084336,0.05108193856698495,0.12624803331163195,0.02099974694497445,0.0004064687040410427,0.0007744460758467463,0.08302351356554433,0.007700857995938854,0.0,0.1256447590324057,196166.09243697478,0.9951654452235759,0.16764572708695022,0.155526202166522,0.14795875831886574,0.2531208857783565,0.018079525982892072,0.0003832077980041504,0.0007288259930080837,0.09228015475802952,0.007601557131166811,0.0,0.12624803331163195,195149.62962962964,1.243213523582176
10,5e-05,0.051032755336090294,0.04838609483506944,0.12327654803240741,0.01983405220784059,0.0003956334072090842,0.0007613457657666799,0.07611355060288887,0.006938708366967049,0.0,0.11681566882033308,195276.91005777312,1.0979902130715988,0.13804844609013311,0.17703512686270254,0.14177014386212383,0.24210390444155092,0.017337760925292968,0.0003766453707659686,0.0007200156759332727,0.08144042403609664,0.007089884722674335,0.0,0.12327654803240741,196588.2548148148,1.3631788917824075
