epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor
1,6.040000000000001e-06,0.10471914158003974,0.04207038596824363,0.13640263310185186,0.06511360770636959,0.00015769358402151025,0.0002415915573407067,0.21147235828962285,0.08050652861470457,0.0,0.3741310342024061,815265.2408472804,0.45580789827153273,0.13244483100043403,0.11708448621961806,0.13478421811704283,0.4189468044704861,0.020386557402434172,0.00018636557790968153,0.0003017615830456769,0.08243700945818866,0.009559447677047164,0.0,0.13640263310185186,801653.6651851851,0.546509105541088
2,9.99266096766761e-06,0.04230011494978327,0.03465064437301071,0.11469213415075231,0.020441957063598862,0.00016956328868808246,0.00026676501874283695,0.08919995312411416,0.008566892390221233,0.0,0.13130619125947293,807392.4720188285,0.36097358862351175,0.1446955249927662,0.13191229926215278,0.11074468542028357,0.2789454255280671,0.015992890817147713,0.00015357907171602604,0.00023819768870318378,0.07319199173538773,0.006731965806749132,0.0,0.11469213415075231,805862.3051851852,0.5287813765914352
3,9.883053626240503e-06,0.034723626488671645,0.03498439647533275,0.1197508861400463,0.017079855230632997,0.00014356743498500078,0.0002237050193037412,0.06976932773530234,0.006096945522220564,0.0,0.11084611160548162,803115.3101464435,0.3487654412827731,0.11469156901041666,0.11149356418185764,0.11803351508246528,0.3561048267505787,0.0169218670880353,0.00014586819542778862,0.0002264824178483751,0.07179412841796876,0.00724039148401331,0.0,0.1197508861400463,801073.1140740741,0.5242564561631945
4,9.645056439016827e-06,0.0315336232506144,0.0284371496129919,0.09089228877314814,0.01534638682158204,0.00013484021746799766,0.00020960830448020105,0.06296816804917786,0.00487663656099072,0.0,0.0999999376613974,800486.5983263599,0.3535035307749046,0.09818018030237269,0.09101981834129051,0.10245654070818866,0.23460652669270834,0.013203794691297743,0.0001382458872265286,0.00021598233116997613,0.055473723234953705,0.004532110072948315,0.0,0.09089228877314814,801491.3422222222,0.5188252314814815
5,9.285640897740316e-06,0.030030220333938817,0.026719772904007524,0.0876933119032118,0.014761541025112988,0.0001362912333465391,0.00021407635285563875,0.056360782065650906,0.004412813135520185,0.0,0.09170540200086567,799588.6529811715,0.3388335411768079,0.10961400915075231,0.09196532072844328,0.10302409984447337,0.1991429759837963,0.012501757586443866,0.0001342945407938074,0.0002118731869591607,0.05002192744502315,0.004167069682368526,0.0,0.0876933119032118,799557.9733333334,0.5253873697916667
6,8.815335120443822e-06,0.028020077739612327,0.02740534464518229,0.0905935725459346,0.01376386391871831,0.00013245875225913862,0.0002115239187835233,0.05088850593965921,0.003937202143369858,0.0,0.08549636278192368,796987.7123430963,0.3361044732783629,0.10478964346426504,0.10248114691840278,0.11346568919994213,0.20520543981481482,0.012703490080656828,0.00013171361552344427,0.00021029860885054977,0.05410783555772569,0.0037360689375135633,0.0,0.0905935725459346,794903.04,0.5190699598524305
7,8.247915458359473e-06,0.027544541755948355,0.028354124846281827,0.09289390281394676,0.013370719454816259,0.000128076599255669,0.0002059151072777339,0.051799946624364816,0.003804443926242605,0.0,0.08560976494399823,795591.2819037657,0.3368206186898084,0.11018009892216435,0.10790748878761575,0.1266424447518808,0.18330089427806712,0.012889816849320022,0.00012914260228474934,0.00020709474881490072,0.06004785608362268,0.0037771708876998336,0.0,0.09289390281394676,795369.434074074,0.5212172670717593
8,7.600002954515532e-06,0.027962667043379286,0.02645164207175926,0.08545273392288773,0.013669051999561333,0.00012809013245882034,0.00020670562624362898,0.05259405444356687,0.003834298589738343,0.0,0.08682325721628746,793784.8023012553,0.3355127435847805,0.08941470110857928,0.09917844419126158,0.11776089138454861,0.18981174045138888,0.012404293484157987,0.00012778485262835467,0.00020543381019874854,0.05105405454282407,0.003884768662629304,0.0,0.08545273392288773,794994.5362962963,0.5230143229166667
9,6.890576474687264e-06,0.025516525277221053,0.022790473655418114,0.073359295880353,0.012707672667373986,0.00012579801655934625,0.00020348843714737658,0.04345967679841748,0.003382331718959569,0.0,0.07722753328446563,795065.6616108787,0.32823604451313176,0.0860233900282118,0.08242941397207755,0.08390352602358217,0.16022585268373843,0.01064366375958478,0.00012497857764915183,0.00020275639163123236,0.03931920369466146,0.0031940449608696833,0.0,0.073359295880353,793561.1259259259,0.5082267252604167
10,6.140416772229785e-06,0.02379875523953944,0.022942623562282986,0.07341223822699652,0.011879017845450835,0.00012182123768352198,0.00019856560869827022,0.038857835606052285,0.002939651700742075,0.0,0.07091037975039692,792998.8216527196,0.32669399631946155,0.08335544727466725,0.07985694037543403,0.09542215983072917,0.1566203025535301,0.010638496257640698,0.00012353578099498041,0.00020100767965669985,0.040848925555193864,0.0031082912727638527,0.0,0.07341223822699652,793849.362962963,0.5018812391493056
11,5.371497771428368e-06,0.023821764392778277,0.02207150494610822,0.07084285029658564,0.01183197856393631,0.00012336914430257463,0.00020237998470677297,0.03880885642442743,0.0029645361411521623,0.0,0.0713692417828109,792086.0686453974,0.3251597348242125,0.08293495460792824,0.07971317997685186,0.08337106210214121,0.15096464934172454,0.0102895955686216,0.00012243359177200884,0.0002001395931950322,0.03773486667209201,0.002989729422110098,0.0,0.07084285029658564,791835.9703703703,0.5002638527199074
12,4.6063429000941465e-06,0.02321362407648133,0.02179483908194083,0.0702844746907552,0.0116041975074436,0.00011766280501041399,0.00019374861530115718,0.038175240595470415,0.0028145772767366227,0.0,0.0694833741792201,792331.1240847281,0.3221611563256595,0.08189175075954862,0.07788996943721065,0.08176289876302083,0.153226397479022,0.010198020228633174,0.00012128178720121031,0.00019877025374659787,0.03688486169885706,0.0029487221329300493,0.0,0.0702844746907552,792154.9748148149,0.49622671621817127
