epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor
1,5.9905e-05,0.09962979838752947,0.07640084160698785,0.254834142614294,0.051945427925709414,0.00022182455975153903,0.0003295838711793073,0.24395427683822246,0.056226193654437026,0.0,0.3356113110770698,811382.6407563025,0.43146554311784374,0.19989420572916666,0.26292702003761576,0.2708193630642361,0.7312952564380787,0.036941906964337384,0.0001994137410764341,0.00029598889527497466,0.19658831561053242,0.027922467832212094,0.0,0.254834142614294,4927252021.854815,1.0021654369212962
2,9.99257971441761e-05,0.3102066582303588,0.1452813720703125,0.5088440393518519,0.12284765882464517,0.0022378050695401382,0.005252736700762811,0.5031249242670396,0.2824431697861487,0.0,0.73338679781481,83065257751.67332,513.7316930023562,0.8001798502604167,0.5200981083622686,0.5058705873842593,1.103253761574074,0.07813682273582176,0.00032137897279527455,0.0003227072512661969,0.3405038791232639,0.14666734483506944,0.0,0.5088440393518519,305488049384.1067,164.1083912037037
3,9.873844019462476e-05,0.12107976798375114,0.10630660445601851,0.36709782353153936,0.06380245621715273,0.00032416587697191383,0.00031924680814033517,0.2737934429104589,0.07640113625205866,0.0,0.38760918278654083,63589110116.15914,189.50912693167936,0.5384726291232639,0.521448974609375,0.420107421875,0.5316484013310185,0.05139694779007523,0.00029835407380704524,0.00030423910529525194,0.26661302354600697,0.06378269336841724,0.0,0.36709782353153936,4466245195.093333,23.577608506944443
4,9.61359109164566e-05,0.08202766176281857,0.06662574485496238,0.2170563648365162,0.040673848194610174,0.000278822543048652,0.0003080699903310371,0.18275123383818553,0.03225584127822844,0.0,0.2594754222561331,544558946.1271008,24.184887526415977,0.30639897099247687,0.26328165690104166,0.2948075810185185,0.32700993290653935,0.03185456169976129,0.000260776921554848,0.0002883374911767465,0.14488225866247106,0.020424320079662182,0.0,0.2170563648365162,1219499325.0607407,7.16908058449074
5,9.219455977631234e-05,0.06341217996693459,0.05361400462962963,0.16946075439453126,0.031184656514214867,0.0002355588341528988,0.0002771533338182817,0.1363305384371461,0.016013524612458814,0.0,0.1883899463074548,6466451.943802521,6.062275052070618,0.1977765796802662,0.21307384349681713,0.196455236364294,0.3791061062282986,0.024676530626085068,0.00021472789623119213,0.0002661966836010968,0.12134049027054399,0.013944505762170862,0.0,0.16946074309172454,867148.7051851852,4.466749855324074
6,8.7030014291342e-05,0.05093751623913521,0.04506337201153791,0.1450199607566551,0.025205326454416543,0.00020232848878587917,0.00025896010733309334,0.10410509840780947,0.01070156680936573,0.0,0.1516807821242749,870219.780987395,5.160676826449001,0.21785416214554398,0.18027327926070602,0.15782691107855903,0.26021891276041664,0.020967059665256076,0.00019078351833202222,0.00025045386067143195,0.0970475599500868,0.009231741163465711,0.0,0.1450199607566551,845564.3022222222,3.094943214699074
7,8.079378686183719e-05,0.044127520674667436,0.03987614666974103,0.12670596652560764,0.02178963874036274,0.00018630689847676333,0.0002493126029694089,0.08681690993429232,0.00823819249117074,0.0,0.13259923220181666,841394.5168067227,3.264821310003265,0.1509037611219618,0.19837983308015048,0.15681148952907986,0.1954962158203125,0.01799346923828125,0.0001768658337769685,0.00024324682023790147,0.08692923651801215,0.007933107305456091,0.0,0.1267059439199942,835004.5866666667,2.8477741608796294
8,7.366882984814769e-05,0.038259110421317966,0.036057713826497396,0.11596134892216435,0.019051036734853973,0.00016995018404104332,0.00023876454593357434,0.0714037613708432,0.0063938174177618585,0.0,0.11443391317079048,841722.81197479,3.6424620492117747,0.13140915482132523,0.14230283383969908,0.17533103660300925,0.19996654369212963,0.017048092594853154,0.00016482998927434285,0.00023287636262399179,0.07178745976200811,0.006487157609727647,0.0,0.11596133761935763,835420.5392592592,2.7977918836805555
9,6.586416829270181e-05,0.037029518221481504,0.029642585471824363,0.09390641389069734,0.018265470017154676,0.00017537616338263396,0.0002476259115694517,0.06663493198506973,0.005909827201306319,0.0,0.10852248018153575,828762.5913865546,2.868022898665997,0.11698221842447917,0.12364167390046296,0.11117230450665509,0.1707009435583044,0.014024793836805556,0.00015497786027413827,0.00022183718504729095,0.052459338152850116,0.004769232714617694,0.0,0.09390641389069734,818056.5333333333,2.391514937789352
10,5.760876774709956e-05,0.032980498223870745,0.028384407891167536,0.09010117142288773,0.016415992571714045,0.00016179698324792123,0.00023762853746449168,0.05649770758733028,0.0044570804393592005,0.0,0.0934468103306634,823729.069327731,2.7149146795272827,0.11681321885850694,0.11846247920283565,0.11413636384186922,0.14920338948567707,0.013248860394513165,0.0001489628244329382,0.00021730237536960178,0.051249378345630786,0.004367360362300166,0.0,0.09010117142288773,813370.0266666666,2.194381691261574
