epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_ssim,train_mlw,val_rmse,val_h1,val_ssim,val_mlw
1,3.02e-05,0.10908060617916379,0.07477543541402729,0.1911883751992826,0.049585639249736045,0.0004725800489414803,0.239106424308721,73.59418043830904,0.02728037381061801,0.0004802664225051693,0.1565449297869647,74.20658177693684
2,5e-05,0.06739199229138104,0.06210276467104753,0.1553430388205581,0.02439633428672461,0.0004608919200949131,0.1330070761207756,72.83410737903547,0.02246221005226727,0.000440634522170445,0.11739218535246672,71.66479892871997
3,5e-05,0.05723296751552671,0.05656752696122836,0.1370676726102829,0.02043954326934863,0.0004167222718134634,0.10638206785692829,70.7749470986083,0.019640714332323384,0.00042491320104292955,0.1045410136823301,71.52507887663664
4,5e-05,0.05096640279341224,0.04895822892172469,0.11805248199237718,0.01827585199949133,0.0003984939146695948,0.08510569723081389,69.62852793258602,0.01713948124812709,0.00040247895957051057,0.07796532869338989,69.13639643351237
5,5e-05,0.04996373655204369,0.046369674785269634,0.11120247439653785,0.0177953589530311,0.0003814742669503221,0.08729775842263608,68.44998124254299,0.016197923554659443,0.00038764017391797634,0.07193161346294262,68.21158276593243
6,5e-05,0.045884549554445195,0.04911429929029611,0.12315483472965381,0.01663895391091455,0.00036605876161899904,0.07295104761502733,67.5531558032814,0.017790561069354966,0.0003854396857012169,0.08034502364971019,67.86226981834129
7,5e-05,0.04267008020347725,0.04535713735484966,0.11039319492048687,0.015220131122051235,0.0003487969890402877,0.06673399449392342,67.63661202626248,0.01584128422766096,0.00037536698647003237,0.07165002275396276,67.52842614067926
8,5e-05,0.04513919137313058,0.047072585560381415,0.11655826539904983,0.015737155538586175,0.0003842930570388139,0.06791588327375915,67.78554477452234,0.017067123648745044,0.00036962326737651624,0.07682865390071163,67.37215329770689
9,5e-05,0.04435288346427099,0.041654783821906204,0.10015692817944068,0.015679450565851665,0.00037340285217077085,0.06668859994561104,67.92627869290787,0.014575312492541142,0.0003625754710635563,0.059671316941579185,67.12818309642651
10,5e-05,0.041617179050784416,0.04119828820573511,0.0994079670585968,0.01489134288731978,0.0003415479066351676,0.0643229361109155,67.71384306233298,0.014613848068854875,0.00035477565620904326,0.058971046695002804,65.93248674745912
11,5e-05,0.039324551285926455,0.03994458392331446,0.09571545755697622,0.014108404729059394,0.0003315233254526662,0.05759986586650545,65.89664239763715,0.014084901454755001,0.0003533218842056629,0.05462392012278239,65.74000981083623
12,4.2824116139070415e-05,0.041551821466698995,0.039625444876513,0.09635455369397446,0.014742568646222509,0.0003591770443409172,0.05900266816426521,66.38814806439387,0.013953858677780739,0.0003474631440443503,0.05532285822762383,65.38173854121456
13,2.5500000000000003e-05,0.036928712520904246,0.037560063384266366,0.08936082233019449,0.013130122424535859,0.0003234058600411768,0.050855311389747526,65.39273337040984,0.013090465357872071,0.00034046564581213145,0.04964210254174692,64.83280591611509
14,8.175883860929588e-06,0.03388101249693593,0.0367323086462501,0.08698720544300698,0.012102394443926905,0.0003003429757692464,0.04507646051909634,65.55596037988383,0.012762864098918658,0.00033750800523092846,0.047293625937567814,64.31853659170645
15,1e-06,0.03368424682948099,0.03657355996918071,0.08661412986754267,0.011855930178358013,0.0003058908062398891,0.04355850753425056,64.89305704507868,0.012706935263618276,0.0003363642321063607,0.04698941954859981,64.23449848881474
